,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
PGA,0.07373445291346926,0.03678372436476444,0.4073039879764263,0.40786453221119706,0.5142565731955718,0.772469959501476
PGV,-0.01811962346409269,0.03154902391106771,0.39062551222858866,0.32010260363318643,0.4969774631987772,0.7085482104868265
CAV,0.1917471948846901,0.032862328159890444,0.3216487420591712,0.3990115550654055,0.3391509985011905,0.6145661348694011
AI,-0.13096674577453785,0.06636688931036727,0.713776363416451,0.7646444913376214,0.7978645827632096,1.3155781191297207
Ds575,0.15173157531007686,0.02937237044679685,0.28439899347109504,0.3249724820560812,0.527866561325686,0.682006604181269
Ds595,0.4984216050238399,0.025022285034189663,0.26716254953438323,0.27770255969760604,0.3768997363128709,0.5390250001335984
pSA_0.010000000000,0.07660717649410644,0.03683730534897227,0.4074815252682779,0.40899118583179755,0.5127991182793787,0.7721903387320839
pSA_0.010722672220,0.0769288566020944,0.03683053865192793,0.4075454087230532,0.40882597488426337,0.5128763519267585,0.7721878594467859
pSA_0.011497569954,0.07735062650563403,0.036813613061437135,0.4072790015376547,0.408625967524475,0.5129530504124197,0.7719923564104948
pSA_0.012328467394,0.07771345392375552,0.036789383831650854,0.40681380036155756,0.40838657489078617,0.5130076410042878,0.7716565961905757
pSA_0.013219411485,0.07818077578092542,0.03677547791887832,0.40631641077258857,0.40838012994679723,0.51287406764411,0.7713022529853631
pSA_0.014174741629,0.07916822833224815,0.0368001672769631,0.4061524768654198,0.4089877683703859,0.5123533372634621,0.7711917863576548
pSA_0.015199110830,0.0821156681653511,0.036796568942163904,0.40581151027774226,0.40915611774265825,0.5118450839172839,0.7707639719722488
pSA_0.016297508346,0.08544336529666918,0.03682092009380006,0.4058500973528157,0.4096270638395266,0.5115668358092865,0.7708497002989669
pSA_0.017475284000,0.08566799981730365,0.03689377256129211,0.40638919605855134,0.41077273833036965,0.5111855502244599,0.7714901736165081
pSA_0.018738174229,0.08763407300004353,0.03696169595483947,0.40661201293021815,0.41198281655032065,0.5107314755954958,0.7719519482168897
pSA_0.020092330026,0.09054267515151934,0.0370989286999924,0.40684175915878895,0.4144555021387519,0.5102654971036601,0.7730876132644658
pSA_0.021544346900,0.09254148006563617,0.037217844015354835,0.40738852968464856,0.4164623471250002,0.5097043266829653,0.7740832005222816
pSA_0.023101297001,0.09389845875767315,0.037386483971333914,0.4079225018505811,0.41942337768652016,0.5088428764683096,0.7753952606242509
pSA_0.024770763560,0.0944017704651656,0.037564811759399824,0.4078627364520304,0.42281947354229155,0.5079858927813306,0.7766453413608843
pSA_0.026560877829,0.09564961674122556,0.03781003995592614,0.40743782165623055,0.42755718392480563,0.5072699998445319,0.7785458090465556
pSA_0.028480358684,0.09585135539199892,0.03814843375085088,0.40678136250354213,0.43384851428675086,0.5079425625117798,0.7821133274916702
pSA_0.030538555088,0.0947915533821544,0.03839524008147895,0.4076781488848206,0.437910866034082,0.5078501947467731,0.7847797270401479
pSA_0.032745491629,0.09015599659242456,0.038645316522404626,0.4081856571126884,0.44199101231003207,0.5091198622956414,0.7881463187881405
pSA_0.035111917342,0.08758387426067445,0.03904181605596573,0.4095642882431083,0.4483949006378749,0.5098110738692507,0.7929112334693287
pSA_0.037649358068,0.08292040915338841,0.03939225498610235,0.4091013193621935,0.45492342711031286,0.5092316043343538,0.7960125883995928
pSA_0.040370172586,0.07654412951451406,0.039873750839725434,0.40877801439629874,0.46373811596419656,0.5082864485118092,0.8003171989858466
pSA_0.043287612811,0.07059643338666366,0.040414322854492736,0.40912807593637895,0.47309780285497516,0.5085568327255402,0.8061249070072464
pSA_0.046415888336,0.061822358071013855,0.040758168888561014,0.40875159520467863,0.4792225726813274,0.5090592946837798,0.8098601769772525
pSA_0.049770235643,0.05394600755479787,0.04121475638930174,0.40947349104519826,0.4870431857267533,0.5082518511831066,0.8143706458748752
pSA_0.053366992312,0.043663658935036806,0.04204415056804284,0.41197344541391273,0.5003236339696466,0.5096497243268211,0.8244929956895981
pSA_0.057223676594,0.03337245364655358,0.04272425585439934,0.41128187153678636,0.5122290681987377,0.5107410130905103,0.8320984188275264
pSA_0.061359072734,0.01599951636793412,0.04293806139544944,0.41388180876889547,0.514818231430897,0.5115773184819467,0.8354922595863041
pSA_0.065793322466,-0.0012122048411772686,0.04324545556527372,0.4166003794322095,0.5187004837715917,0.5144747520633665,0.841005552014139
pSA_0.070548023107,-0.006209525723208295,0.04337332771251143,0.41845912902669424,0.5198809758018331,0.516838250126974,0.8441007335980454
pSA_0.075646332755,-0.01953696319276235,0.04334551020165682,0.420222050066429,0.518539750916951,0.518197499319194,0.844984433551123
pSA_0.081113083079,-0.03224502960213276,0.04293023315368157,0.42291242940866913,0.5103018258986624,0.5180923073024982,0.8412386791808123
pSA_0.086974900262,-0.037205125978309404,0.04275793225199446,0.42544681244018107,0.5060321067884459,0.5200291286234046,0.84113243780815
pSA_0.093260334688,-0.041296136108420714,0.04264745296623458,0.4278726098247167,0.5032292797330636,0.5193427816389858,0.840256867308677
pSA_0.100000000000,-0.0483837351170848,0.0424519012614398,0.42690401725086596,0.5002715439922989,0.518772253364899,0.8376415155271741
pSA_0.107226722201,-0.04932683802337226,0.04185455163345977,0.4253952940512256,0.4898987240345695,0.5222465821725962,0.8328885931519211
pSA_0.114975699540,-0.04663384872499092,0.04127664948517306,0.4261442789012144,0.4793651948654439,0.5223513180352691,0.8271885129411577
pSA_0.123284673944,-0.05099578472856674,0.04088527795769028,0.42595576261469636,0.47231867074682654,0.5235685413906229,0.8238004952502888
pSA_0.132194114847,-0.05575114967256127,0.04067959196141626,0.4248218326026346,0.46897844035254777,0.5246426824683447,0.8219880237807297
pSA_0.141747416293,-0.06091391893428272,0.040385805482596404,0.4206672097956935,0.4649317468556618,0.5285195502589192,0.820033746645491
pSA_0.151991108295,-0.06221752484190332,0.03990857939103237,0.42148773550374685,0.4557410257931541,0.5305953629325139,0.8166291893733404
pSA_0.162975083462,-0.07527479016172516,0.039390013996828614,0.42373790513111087,0.4440277828805514,0.5398281109417754,0.8173915056921538
pSA_0.174752840001,-0.08221519342332305,0.03891478911753978,0.4244648705817995,0.43433809288882913,0.5445937036628307,0.8157219546889295
pSA_0.187381742286,-0.08832190233252474,0.03824493687547449,0.4150219363932582,0.4257960872878644,0.54832319617494,0.8088286858790098
pSA_0.200923300257,-0.09167890124955425,0.037867557147447856,0.4144677463302796,0.41908745484493887,0.5486888734480422,0.8052808748518689
pSA_0.215443469003,-0.10419696632632107,0.03775872643508645,0.4154898088535681,0.41663551070808574,0.548606618229246,0.8044788074331676
pSA_0.231012970008,-0.11176827477851238,0.037400567590883844,0.41673445441865625,0.409352200279325,0.5492848398404643,0.8018420447018878
pSA_0.247707635599,-0.1201552408336309,0.03701238881645875,0.41989813844544,0.4007163108366855,0.5488975693732299,0.7988595308966081
pSA_0.265608778295,-0.1325914937612241,0.03644650277403037,0.42372544680785296,0.3881772321814013,0.5493380872926663,0.7949824853459938
pSA_0.284803586844,-0.13932110413205664,0.03650028458776079,0.4295790679240654,0.3865662531612336,0.5476202430190176,0.7961529841970271
pSA_0.305385550883,-0.15092812586002885,0.03695784554734173,0.42891535429611805,0.39545093290017325,0.5481361873310693,0.8005017809751724
pSA_0.327454916288,-0.17332530779853864,0.0371986001083582,0.42922651695317615,0.4003471371174406,0.5448805329310877,0.8008795341505189
pSA_0.351119173422,-0.17803981587283585,0.0365745429188717,0.4243874881217801,0.3914155446741814,0.5422855668029399,0.7920760725143047
pSA_0.376493580679,-0.1891115335218429,0.03557289848533363,0.4196306418071245,0.3749851391900554,0.5414159868112198,0.7809193306171972
pSA_0.403701725860,-0.2031581064200231,0.03516620615538097,0.4137017498367012,0.37086033656611955,0.5376779774581948,0.773165011171237
pSA_0.432876128108,-0.2124268542187572,0.034761440068026485,0.40136033007570127,0.36991037817632594,0.5341972442649544,0.763734573147831
pSA_0.464158883361,-0.22457004637878575,0.03480113813162953,0.40127621490343535,0.37127904590833916,0.5306740780054044,0.7618961265452927
pSA_0.497702356433,-0.23600115271165642,0.034935838486874565,0.40132314290740234,0.37477203940058723,0.5246516611422575,0.7594561949769589
pSA_0.533669923121,-0.24482659446021732,0.034564793690214916,0.3965328876157095,0.37169945807315247,0.5150711865378914,0.7487971322690008
