,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_0.081113083079,-0.07661201133199556,0.04349900006145251,0.4211119349000538,0.5208777349566984,0.5180257390018247,0.8467582552046803
pSA_0.086974900262,-0.08328416272500787,0.04340825933124679,0.42367465740321214,0.5180600118831368,0.5199243621225392,0.8474713762520917
pSA_0.093260334688,-0.08898751107793966,0.04341195637685349,0.4259193325204285,0.5173462855002205,0.5192365948988317,0.8477388149764387
pSA_0.100000000000,-0.09688759787517146,0.04334584632531145,0.42490948595676936,0.5166629071383613,0.5187105934383842,0.8464923570912555
pSA_0.107226722201,-0.09757716491419323,0.04278907793439433,0.4231854562489268,0.5071777559934035,0.5221381217423123,0.8419877818185407
pSA_0.114975699540,-0.0941704791276799,0.0421533716353856,0.424121683360602,0.49567563125987213,0.5221960190680369,0.8356208566401446
pSA_0.123284673944,-0.0981514879609474,0.04170745333256233,0.4240982601308179,0.4876817376625689,0.5233350624214709,0.8316083206986655
pSA_0.132194114847,-0.10261326852545177,0.04146863850870127,0.4229532887531792,0.48378556131557277,0.5244032529143603,0.829419511147234
pSA_0.141747416293,-0.10748823489430093,0.041174449535320914,0.41888653849278895,0.47970523886189315,0.5282699448658703,0.8274371172304312
pSA_0.151991108295,-0.10836941939119847,0.040663018560421205,0.41981670938724924,0.46996320066889735,0.5303076405062421,0.8236125746022763
pSA_0.162975083462,-0.12082836655842696,0.04010962459695717,0.4220456361189297,0.4577849461374884,0.5394912978928279,0.8238570485097662
pSA_0.174752840001,-0.12730434117563108,0.039632780873192316,0.4227901025696718,0.4481767325722271,0.5441728527526621,0.8220328145049696
pSA_0.187381742286,-0.13322121584730118,0.03899095659644108,0.4135072319650004,0.4400909893831327,0.54782991218292,0.8153440516162039
pSA_0.200923300257,-0.13630067016529687,0.038579913651946504,0.4128874683553521,0.4328718527487341,0.5481531093334256,0.8113728697084442
pSA_0.215443469003,-0.14836446324168454,0.03843859134951282,0.41398025708501845,0.429841321756839,0.5480049055459223,0.8102176199319783
pSA_0.231012970008,-0.1552282313014427,0.038068047446063666,0.41531538015210534,0.42238666569753297,0.548605889377924,0.8073820546743098
pSA_0.247707635599,-0.16328062540665103,0.037623032875658956,0.41852421860968175,0.4128016767060422,0.5481823712856104,0.8037858284658167
pSA_0.265608778295,-0.17568810096289372,0.037050794276185864,0.42241378483839614,0.40027883207795567,0.5485786589242059,0.7997468937471851
pSA_0.284803586844,-0.1827956450803457,0.03710600614921452,0.4283797902519195,0.39870202149642836,0.5468676285552844,0.8009598927557469
pSA_0.305385550883,-0.19481990763711343,0.037612301955175134,0.4277317094141877,0.4083845144033526,0.5474261307200363,0.80585835941433
pSA_0.327454916288,-0.21744499502110787,0.03781529731416741,0.4279818939517537,0.41256638811046087,0.5441094077302692,0.8058750360506435
