,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_0.6136,0.46931666320192783,0.04646005225079314,0.3505982011009948,0.6002929644258673,0.46738072253339746,0.8376845955073364
freq_0.6579,0.5245962130724693,0.04659176294004717,0.3612609306487185,0.5992788564229455,0.4675408857931456,0.8415694193927266
freq_0.7055,0.5490440211331383,0.047485257831246845,0.36321621719775193,0.6136967051194703,0.46348706988053845,0.8505115697369353
freq_0.7565,0.5418920196108726,0.0488656302902766,0.3622419497644917,0.6354511047954328,0.47157676028034945,0.870288445052229
freq_0.8111,0.507222217664694,0.04930690475461281,0.36433822618807993,0.6424813326984139,0.4669535772576736,0.8738250678720224
freq_0.8697,0.4425667510369422,0.04845107301869277,0.3585333258519457,0.6304559139371522,0.4655886927409102,0.8618547650114705
freq_0.9326,0.379063691894593,0.048933685806687735,0.35939515846625075,0.6373661188557525,0.47146473258595606,0.8704478407501357
freq_1.0000,0.3209382350311408,0.0509546988882304,0.36771153441827076,0.6670926095200745,0.4760904437222923,0.8982685749953802
freq_1.0723,0.23864170395501433,0.05208160171142849,0.3565986387531671,0.6878117755129219,0.4789027639029417,0.9108213243928397
freq_1.1498,0.15830782717920455,0.05246215491801732,0.33996319684892534,0.6977753323368808,0.48214675764203707,0.9137455255892172
freq_1.2328,0.11060686226796902,0.052412184731179395,0.33971849780292046,0.6961444688259999,0.4910650544753181,0.9171535678136752
freq_1.3219,0.08158266453776516,0.051704704542510985,0.35704370227800303,0.6804518783351101,0.49073523116029555,0.9117653377750832
freq_1.4175,0.061334196094692206,0.051457896961799914,0.37208131138002654,0.6719996941680197,0.4946580856167044,0.9136272286365896
freq_1.5199,0.05487880627221653,0.05164303389430157,0.3726717812350433,0.674394929011867,0.4985758144602264,0.9177530275463542
freq_1.6298,0.037744014449567424,0.0510492418167484,0.37011738788591025,0.6651231962955152,0.5024201152254864,0.9120316437761591
freq_1.7475,0.010434613806854953,0.04972259996130824,0.3820560177605673,0.6401439206130504,0.5028397185311748,0.899221231031286
freq_1.8738,-0.0030824321879074465,0.049427133735358716,0.3882231897274756,0.6326428734039374,0.5100836397909561,0.9006328718703064
freq_2.0092,-0.006028895152188399,0.04949093122051084,0.3918813573352274,0.6315418857804117,0.5189711495736065,0.9065027334827676
