,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
PGA,0.07877871841965756,0.036831719935247545,0.40806099371030535,0.40839920865219864,0.5142442582827534,0.7731434830562586
PGV,0.02920798924092422,0.0313646953737511,0.3856631010693543,0.31922909654798565,0.4966493093906648,0.7051976886855901
CAV,0.20962139318039807,0.033190905049010566,0.3243199528082801,0.40361190596917573,0.33933149045858135,0.6190572371327857
AI,-0.11704002667665998,0.06657535550818404,0.7171095087426056,0.7669759723654976,0.7975583652106065,1.3185588859176813
Ds575,0.15736312720446766,0.029574458724713325,0.2842792088837095,0.3287579863464666,0.5273240191669841,0.6833499128415493
Ds595,0.5065757067732928,0.025394162802226238,0.2665207639778122,0.2850689373764064,0.3748265842458535,0.541103118587986
pSA_0.010000000000,0.08163578281124392,0.03688413206482744,0.4082507384774108,0.4095007581199616,0.5127741991203841,0.7728498661782416
pSA_0.010722672220,0.0819550159343768,0.03687728018964171,0.40831739111487003,0.409332481635299,0.5128528177220963,0.7728480995991773
pSA_0.011497569954,0.0823756701314032,0.0368602574902837,0.40805482674242427,0.40912919719783025,0.5129280172835309,0.772651663132841
pSA_0.012328467394,0.08273118053707826,0.03683551361721477,0.4075888801022004,0.4088822101768439,0.5129733505269348,0.7723050014941611
pSA_0.013219411485,0.08319640508421892,0.03682170538242249,0.407099310176772,0.408875162356497,0.5128326351383302,0.7719495180394759
pSA_0.014174741629,0.0841728784698852,0.03684609929969057,0.4069338908451228,0.409479135632761,0.5123054234206754,0.7718323658043507
pSA_0.015199110830,0.08710091429677656,0.03684106902104022,0.40660522456302534,0.4096165669682916,0.5117916347552924,0.7713910927553752
pSA_0.016297508346,0.09044595512780518,0.03686445802772035,0.4066390687622897,0.41007224609696646,0.5115125179004645,0.7714659002391138
pSA_0.017475284000,0.0906799303717306,0.03693724388419307,0.40716446019900837,0.41122153307833337,0.5111405713945423,0.7721079786156753
pSA_0.018738174229,0.09260665975661277,0.03700394915703327,0.40739124550419115,0.4124083789276537,0.5106816926465194,0.7725568517122254
pSA_0.020092330026,0.09550079515679674,0.03713872973648829,0.4076233766139257,0.4148338765452371,0.510226646079464,0.7736764134062677
pSA_0.021544346900,0.09751278085966684,0.03725628358438943,0.40816916572175177,0.416816421220313,0.5096664298790375,0.7746598392782112
pSA_0.023101297001,0.09888505575120433,0.03742280413951762,0.40871544516742603,0.41973732502831324,0.5087817996790398,0.775942431385843
pSA_0.024770763560,0.09932445219072968,0.0375985445376481,0.4086421195328127,0.42308787156633265,0.5079606713314028,0.7771845164066565
pSA_0.026560877829,0.10052569635302731,0.03784250093592633,0.4082381863969106,0.42779936093309234,0.5072135822822483,0.7790611837968775
pSA_0.028480358684,0.10059628859963288,0.03818139173443915,0.40755781361870874,0.43411276919724956,0.5078816956462145,0.7826244850464625
pSA_0.030538555088,0.09941340513615127,0.038432218418314915,0.4085742768179372,0.4381987332166468,0.5077727253112478,0.7853561039681212
pSA_0.032745491629,0.09478714970282878,0.0386819424688632,0.4091495990827907,0.44225529797968144,0.5089691483486457,0.7886968600111521
pSA_0.035111917342,0.09219435633630975,0.03907343107916068,0.41039552885053715,0.44863493549827926,0.5096119724800099,0.7933486988361572
pSA_0.037649358068,0.08729327011953184,0.03941179798648968,0.4097356269601459,0.4550075525426389,0.5092104629596694,0.7963733122467547
pSA_0.040370172586,0.08103809047827118,0.039902305906229917,0.4095381664504612,0.4639313822829978,0.5082714882785365,0.8008081811791743
pSA_0.043287612811,0.07496560895812733,0.04044364435193863,0.40994466592570106,0.47329002248592317,0.5084999843704234,0.806616580917093
pSA_0.046415888336,0.06594668814287542,0.04078855796154483,0.4095442851275638,0.47944923545424795,0.5089732125873345,0.8103405592649193
pSA_0.049770235643,0.057574393817958563,0.04123184537183146,0.41033177141315086,0.48700721786594414,0.5082072942259619,0.8147532428834234
pSA_0.053366992312,0.04725979103077001,0.04206435231372709,0.4129718221970584,0.5003158866018657,0.5094274698265125,0.8248503254098964
pSA_0.057223676594,0.036575168115100525,0.042754251951807126,0.4121175378708145,0.5124423251336419,0.5106382052526585,0.8325799530812229
pSA_0.061359072734,0.019164757356683687,0.04300415608219714,0.41482775792806476,0.5156417310852283,0.5112622291242994,0.8362759894396966
pSA_0.065793322466,0.0019408647812764347,0.04327024622479401,0.41746307190883647,0.5188417506732799,0.5141617643969633,0.8413290073550742
pSA_0.070548023107,-0.0030485245294569344,0.04339544884579763,0.41968722280611725,0.5198166831238068,0.5166666587248029,0.8445656784871143
pSA_0.075646332755,-0.016754490925641848,0.043353257411992974,0.4212102663886148,0.5183233003690365,0.5179787276896154,0.8452094974357369
pSA_0.081113083079,-0.030226087916571075,0.04293686488709728,0.42378745544072,0.5100862555455525,0.5180043422735119,0.8414940844115404
pSA_0.086974900262,-0.0352033084962563,0.04278708450027304,0.425963384546335,0.5063311376906344,0.520067020547031,0.8415971315480626
pSA_0.093260334688,-0.03953676845278468,0.042686082753581905,0.4285139518273689,0.5036406964870433,0.5194020804757464,0.8408666239488856
pSA_0.100000000000,-0.046827160536875856,0.04245576524108631,0.42750793420378136,0.5000890203254944,0.5188271541878965,0.8378745001371081
pSA_0.107226722201,-0.047651229535997854,0.04186927430434226,0.42592567570740814,0.4899682810379937,0.5220592784358618,0.8330831218138507
pSA_0.114975699540,-0.0451613898851364,0.041282212130883865,0.42650098555406657,0.47932622325713264,0.5222759522909576,0.8273021753397988
pSA_0.123284673944,-0.04961642354881167,0.04090105418347105,0.42626284794107544,0.47246212003395477,0.523623650280941,0.824076572616497
pSA_0.132194114847,-0.054292767564209005,0.040698975020139916,0.4253370677707162,0.46910718944666324,0.5246347038971173,0.8223227766172808
pSA_0.141747416293,-0.05955409452319169,0.040409929351720456,0.42109488752165064,0.4651685352133778,0.5286055115375528,0.8204428421756808
pSA_0.151991108295,-0.06099883945680993,0.039927757679318145,0.42198248751099815,0.45586927060826077,0.5306140316509934,0.8169683361280281
pSA_0.162975083462,-0.07444896113293913,0.03938912365532966,0.42424415040933067,0.44380665447672724,0.5397031365516214,0.8174514794885492
pSA_0.174752840001,-0.08112119187184781,0.03892799738202002,0.42484249674617475,0.43439940179129044,0.5446536279213541,0.8159911529704518
pSA_0.187381742286,-0.08706263318803771,0.03826827388515074,0.4153734699824595,0.4260558700881224,0.5483731193145474,0.8091797093282697
pSA_0.200923300257,-0.09067783829821344,0.037871599165663135,0.41457236156472077,0.419102265801733,0.5487626678573446,0.8053927103018789
pSA_0.215443469003,-0.10338291654446248,0.037759871123881274,0.4156809180835351,0.4165639307084108,0.5486374586081357,0.8045614923758196
pSA_0.231012970008,-0.11072816783870451,0.03742123741824977,0.4169527721681722,0.4096394424722541,0.5492399439447404,0.8020714451170323
pSA_0.247707635599,-0.11902916573053422,0.037039721078446636,0.4199931327497611,0.4011813299102156,0.5488905785682873,0.7991380095243354
pSA_0.265608778295,-0.1314390154117902,0.03646547345583566,0.4238842660885574,0.3884381412438661,0.5494509564603912,0.7952725408095411
pSA_0.284803586844,-0.1381262789986703,0.036520705012180465,0.4297358121277138,0.3868458317908969,0.5477962641911048,0.7964943897233597
pSA_0.305385550883,-0.1494224713122254,0.0369606645789874,0.4291498729503618,0.3953488674147908,0.5483813619085696,0.8007449397331007
pSA_0.327454916288,-0.17187152386711185,0.03720872603189019,0.4294203404329603,0.4004339875531488,0.5449340122637126,0.8010632215294264
pSA_0.351119173422,-0.17666483107683947,0.03658505708395331,0.42457721521305297,0.39151383117754973,0.5423246384198639,0.7922530562381126
pSA_0.376493580679,-0.18746989290327898,0.03560569390607714,0.4197413280579797,0.37553663601958126,0.541512420057666,0.7813105967216176
pSA_0.403701725860,-0.20150766414356458,0.03519356472558973,0.41361786302698966,0.37137468909086213,0.5379628905332654,0.7735651025629674
pSA_0.432876128108,-0.2107218500526574,0.03476853371592519,0.4013164778739366,0.37001052944478574,0.5345315750964449,0.7639939214995357
pSA_0.464158883361,-0.2221833153490054,0.03482703099939945,0.40133109698660363,0.37168570002037743,0.5310014908063142,0.7623512918901869
pSA_0.497702356433,-0.23298825714510682,0.034955772095626,0.4013576915125579,0.3750441109508676,0.5251737698242391,0.7599694534694268
pSA_0.533669923121,-0.24126852918042369,0.03456717771343244,0.39654617918248647,0.37168546602573543,0.5153929675513246,0.7490186038279406
pSA_0.572236765935,-0.2420885504999103,0.0348063707024643,0.3931205439268724,0.3789750766753575,0.508014868152881,0.7458183271164917
pSA_0.613590727341,-0.23672797896729914,0.035224820209353,0.38628200252518063,0.3906229190820098,0.5032334180788725,0.7450127001993719
pSA_0.657933224658,-0.23437387999776638,0.0350352652737215,0.38090266260273803,0.3901123197004725,0.49991550340980123,0.7397229014363513
pSA_0.705480231072,-0.2308580661186962,0.03454267434831955,0.3757308043551416,0.3843439453415185,0.4941776674854721,0.7301407211650557
pSA_0.756463327555,-0.22551876424592962,0.03481164756554857,0.3673705141639237,0.3944923692801231,0.48395792079558475,0.7244312204744465
pSA_0.811130830790,-0.20845014434781803,0.03507629823740765,0.3604674703573847,0.4033712107935886,0.47599689238752885,0.7205679513033607
pSA_0.869749002618,-0.1814879933533212,0.03507130681988424,0.3603679324780506,0.40481029828255716,0.4659053119317299,0.7147056625215168
pSA_0.932603346883,-0.14079023909179936,0.034513510994794994,0.3628256740300556,0.39540818124044663,0.45511699103241865,0.7036487582975222
pSA_1.000000000000,-0.09321917346162033,0.034218757227084326,0.35871319353146686,0.3933592712339581,0.44513515096599826,0.6939394599709519
pSA_1.072267222010,-0.0481200400252738,0.0339956913970069,0.3533534095121407,0.3924824192522348,0.439425064995899,0.6870192640549403
pSA_1.149756995398,-0.005536286730272272,0.03393896055475901,0.34666387370828633,0.395451221292083,0.4311584005804952,0.6800404959610608
pSA_1.232846739442,0.034068927436007986,0.03360299340549399,0.34201133442140547,0.39228089675010774,0.42518646228122603,0.6720413547803465
pSA_1.321941148466,0.0560498970094295,0.03335275266228803,0.3360979567903709,0.39078932372994474,0.42160413281892933,0.665904029804574
pSA_1.417474162927,0.07302095438770015,0.03320876806472562,0.3284914739042639,0.3921342282999038,0.41576633705694227,0.6591946210808336
pSA_1.519911082953,0.07365238155828875,0.0329639843546491,0.3225076530447072,0.3907572719336468,0.41191068142501286,0.6529723128230244
pSA_1.629750834621,0.06707340313802591,0.03291362032288888,0.3229041313474807,0.3904703869272777,0.4065448290349993,0.6496251989597585
pSA_1.747528400008,0.05752492055905251,0.03299419817025893,0.32326268011218134,0.3921276919464875,0.4036908328307053,0.6490217066139917
pSA_1.873817422860,0.04313424027384349,0.03296443937914081,0.3254664881021274,0.39061196175424917,0.4046529678817596,0.6498077900106705
pSA_2.009233002565,0.031893959992163566,0.03279789266912791,0.32737400097724934,0.3870107108187562,0.4041894995049588,0.6483210457129709
pSA_2.154434690032,0.021494023509245935,0.0322406041672796,0.3312065623475676,0.3757603491597117,0.40343983404204564,0.6431619754265601
pSA_2.310129700083,0.010733112483048535,0.031880083059005124,0.3357555625746238,0.36771832574471763,0.4016106907019412,0.6397184628994154
pSA_2.477076355992,-0.0016166952059344828,0.031335948151778634,0.33582276928044025,0.3582392958411551,0.3996541592001058,0.6331159233646663
pSA_2.656087782947,-0.007941152256519115,0.03100063564142697,0.33490508749784187,0.3530731592640918,0.3965024745936502,0.6277230964235362
pSA_2.848035868436,-0.0054826508164464455,0.0308195765900632,0.33637876491599616,0.3496742931109766,0.3929956078034364,0.6243943725738282
pSA_3.053855508833,-0.0003321608048618056,0.030513604905692944,0.3338290604179943,0.3453340981676821,0.39258976803695916,0.6203420080118391
pSA_3.274549162878,0.009215981396742692,0.029964345507368883,0.3313501545434396,0.33664878317049207,0.39144496981867355,0.6134773773518275
pSA_3.511191734215,0.016645602816046972,0.029039377931536058,0.3282905338094993,0.321601344078023,0.3883354629906876,0.6016697856116
pSA_3.764935806792,0.022473990786726312,0.02842478556499385,0.32342521310325334,0.3128011758854371,0.38670689598292235,0.5932880139586032
pSA_4.037017258597,0.026753535492353427,0.027893014078527054,0.3213508940877284,0.3040593185574484,0.3858607444406185,0.5870323504142431
pSA_4.328761281083,0.034656417329041275,0.02730692095463011,0.32001985387717885,0.2938394878772189,0.385288907508255,0.5806908762503694
pSA_4.641588833613,0.044610435017399114,0.026988641157105978,0.3197494654884854,0.2884300035437973,0.3824776827630839,0.575952051334367
pSA_4.977023564332,0.048794969605276114,0.026537001745233213,0.31842409892607115,0.2809879833003532,0.3797024948077871,0.5696684457641458
pSA_5.336699231206,0.05420002120454526,0.026258711901476068,0.31693791820388534,0.2767798309660332,0.37765289141410885,0.5654011188691046
pSA_5.722367659350,0.060126823460879414,0.026030963191361806,0.3145648755972777,0.2734421367161983,0.3789084552997542,0.5632879197968803
pSA_6.135907273413,0.06575901786857337,0.025869301494098218,0.313252946521206,0.2708032961669244,0.38024794726504707,0.5621835421980712
pSA_6.579332246576,0.07266251967231467,0.025896798561794804,0.31260878049066165,0.2715289817900805,0.3810526908889518,0.5627196378531032
pSA_7.054802310719,0.07922027263517713,0.02619287057622301,0.3148834405094926,0.2762159286009738,0.3798458035525381,0.5654464208008277
pSA_7.564633275546,0.08848246957145256,0.026413606143199538,0.3189941037947411,0.2784418666752515,0.37911655641918074,0.5683453833053862
pSA_8.111308307897,0.0997895011642591,0.02646168552556564,0.3205078101442418,0.27839229628016837,0.3802765777595718,0.5699454382518857
pSA_8.697490026178,0.10939575901227318,0.026547282056156474,0.3209818824868519,0.27946095335937504,0.3822464011883427,0.5720490403442465
pSA_9.326033468832,0.12235834714632544,0.02677899117690082,0.32325496632236167,0.28245399641564156,0.3838563126142732,0.5758643087369325
