,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_0.032745491629,-0.003425971494471107,0.03864800402800987,0.4118420757431503,0.44005558072583906,0.5118424590229649,0.7907246754332747
pSA_0.035111917342,-0.009818283296938717,0.03905672190554521,0.41344781296433397,0.44664778837832814,0.5121983048267094,0.7954749803580231
pSA_0.037649358068,-0.018959956654671355,0.039442067793308444,0.4138658406105629,0.45344597950447735,0.5116383572024203,0.7991695683106648
pSA_0.040370172586,-0.02979393121765766,0.039982613824615515,0.41296805568362416,0.46349233676372903,0.5113148994779729,0.8042454150829735
pSA_0.043287612811,-0.04103561113620491,0.04058797603624714,0.41323510645085015,0.47410244547435654,0.5112353694269737,0.8104924336237477
pSA_0.046415888336,-0.05372109515678907,0.04099970342185239,0.41367394351815473,0.48117894869857547,0.511193617174106,0.8148485911235746
pSA_0.049770235643,-0.06637589939687548,0.04150465960714209,0.41457268959367344,0.48975436973619024,0.510619172897851,0.820037680453472
pSA_0.053366992312,-0.08102751092251907,0.04245253661150074,0.4171857423105851,0.5050361891948241,0.5122305286367724,0.8315561378831686
pSA_0.057223676594,-0.0952809137594229,0.04328906248742821,0.41598572761757513,0.5198917107088586,0.5129612462930558,0.8405121989857328
pSA_0.061359072734,-0.11585647214923339,0.04347203335006939,0.41806858859839957,0.5221892276243477,0.5134682988992357,0.8432749422306142
pSA_0.065793322466,-0.1357366841293855,0.04378208551413134,0.42121389916531765,0.5259871764851306,0.5161203329576078,0.8488014236375445
pSA_0.070548023107,-0.14194681707547535,0.04395411661315714,0.4228837169210979,0.5280354043753521,0.5182442807419848,0.8521908007204855
pSA_0.075646332755,-0.15476727860622505,0.043877967243430446,0.42402571858799054,0.526108265482189,0.5195543440370733,0.8523640263646354
pSA_0.081113083079,-0.16657186669528445,0.04342502311301665,0.42601037055833657,0.5174848413596284,0.5196245991620579,0.8481067862684394
pSA_0.086974900262,-0.16806657915338077,0.043272243087079325,0.42844504118950044,0.5136372606265389,0.5213492548193569,0.8480527308631856
pSA_0.093260334688,-0.16754106505316207,0.04308361671480898,0.430792315078852,0.5095326095250077,0.5205047361902775,0.8462450468374224
pSA_0.100000000000,-0.17116228621588492,0.04279158231599155,0.4305219353922659,0.5046169499566592,0.5198819544469566,0.8427720033301126
pSA_0.107226722201,-0.16808780290577605,0.04213888145860901,0.4286794831902134,0.49345374403560643,0.5230516944002064,0.8371653192923804
pSA_0.114975699540,-0.16155048750674156,0.04152147895315395,0.42882732474391777,0.48243320263610157,0.5234318207965081,0.831032815522407
pSA_0.123284673944,-0.1618963921278029,0.04113538453826998,0.42818664220211755,0.475661529910776,0.5247268810986948,0.8276085979162783
pSA_0.132194114847,-0.16175175937596334,0.040925573374846425,0.42715710861662476,0.47221541328841615,0.5257343629512374,0.8257404025337552
pSA_0.141747416293,-0.16091673146312144,0.04058920565123503,0.422556002898734,0.46757970545432564,0.5297507527401109,0.8232983763904936
pSA_0.151991108295,-0.15607921272247452,0.040102132460355884,0.42316812436803863,0.4583415701810715,0.5315920989904818,0.8195964959334076
pSA_0.162975083462,-0.16154318191629807,0.03957811277744156,0.4254408323510613,0.44653680079624497,0.5407765716282839,0.8202647845171397
pSA_0.174752840001,-0.16033469194370403,0.03908951032377885,0.4257258745929237,0.43678813529593535,0.5456790137963758,0.8184081998190118
pSA_0.187381742286,-0.15755749857949394,0.038419420427840356,0.41631137585220696,0.4282170295113776,0.5494956335780283,0.8115604951874039
pSA_0.200923300257,-0.15148418007513764,0.038041294639669584,0.415421979659693,0.42167908779093355,0.5496899707828266,0.8078042697608109
pSA_0.215443469003,-0.15432238135102322,0.0379340374923167,0.4166138883541834,0.41921746127876164,0.549382155981875,0.8069269887182453
pSA_0.231012970008,-0.15157195561772974,0.0375711081571002,0.4180257583285972,0.41179429008679047,0.5499541273726227,0.8042198792547132
pSA_0.247707635599,-0.15003636680967414,0.037168257755378124,0.4208278550135757,0.4030827519270353,0.5494754683760928,0.8009338791707625
pSA_0.265608778295,-0.15188362451157378,0.03658384760384721,0.42417276062336473,0.39046432491236177,0.5498339194722142,0.796682031230961
pSA_0.284803586844,-0.14834155126769877,0.0366297411959467,0.4301192730484518,0.3886678657657572,0.548109558867257,0.7978028499875746
pSA_0.305385550883,-0.14970780457426075,0.03711348302324686,0.42927277814479575,0.3981484813977238,0.5484599523446679,0.8022503665448711
pSA_0.327454916288,-0.16238208674517152,0.037336128823482854,0.42957215424900863,0.40272889131379297,0.5450396564378235,0.8023658907847663
pSA_0.351119173422,-0.15737544277398233,0.036711401329670025,0.4244585423877945,0.3939344224572769,0.542397729411024,0.793438517008693
pSA_0.376493580679,-0.15901670317655023,0.0357254247711599,0.4195780255641552,0.3779170064576072,0.5413548655046985,0.7822608731822167
pSA_0.403701725860,-0.16342955426129835,0.035352202169207966,0.41324018707226984,0.37458260934751514,0.53789064374227,0.7748586503760485
pSA_0.432876128108,-0.16330958345219554,0.03497283831041971,0.40102639123910677,0.3739979473069641,0.5345231347413258,0.7657751710742373
pSA_0.464158883361,-0.16544224158126353,0.035078066194683725,0.4010049487034633,0.3766212205568136,0.5306150342300102,0.7643303128944227
pSA_0.497702356433,-0.1678082793372717,0.03525572276130037,0.4009795928625692,0.38086049496353225,0.5250377500490511,0.7625640887772439
pSA_0.533669923121,-0.1682905284855233,0.03502038579023989,0.39558199903524593,0.38068075691369063,0.514913862733073,0.752688011515924
pSA_0.572236765935,-0.1614607726443401,0.03532331888833646,0.39193203554065736,0.3891981226456275,0.5073182555545525,0.7499718071853356
pSA_0.613590727341,-0.14884437117979155,0.035708153337358904,0.3851337752059858,0.40010384335836274,0.5022950605099437,0.7488066760434472
pSA_0.657933224658,-0.14030077385462073,0.03558608046964363,0.37976858766009197,0.4007655126238175,0.49903740170918903,0.7442281267102383
pSA_0.705480231072,-0.13031360956078206,0.03517449972751604,0.37459856025661575,0.3965700871502465,0.4926247794594031,0.7350313521926184
pSA_0.756463327555,-0.12004285320698749,0.03539200879676439,0.3663286862223249,0.40573199877267135,0.48141175216098964,0.7284040336902011
pSA_0.811130830790,-0.10311325525872259,0.0356448075664435,0.35866155607317723,0.41466386983907244,0.4728610390537675,0.7240040048299158
pSA_0.869749002618,-0.07911187640255059,0.03544449353785538,0.358017446376063,0.41276447634796165,0.4633565936154241,0.716414920064716
pSA_0.932603346883,-0.04912631831503108,0.03475795932985164,0.36041280334631615,0.40109510884983846,0.453061053660815,0.7043003574494777
pSA_1.000000000000,-0.020417726512060166,0.03426722893840261,0.3581834803212195,0.39469190107272834,0.4434721045373145,0.6933574906570062
pSA_1.072267222010,-0.001938375507967747,0.034065064191300495,0.3537198977244633,0.39356633788697565,0.4393996492291228,0.6878112241790227
pSA_1.149756995398,0.010672517163290715,0.03406876310852004,0.34970507719188326,0.3962480765988066,0.43286457827344776,0.6831382893279255
pSA_1.232846739442,0.02279764757718388,0.033704561760035855,0.3459594346136156,0.39183009375676825,0.42952637108501457,0.6765439056181587
