,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_0.1000,0.9469290911446855,0.05355802864330829,0.5233641244517393,0.6546742457322512,0.5201241589114315,0.9864266396805956
freq_0.1072,0.8521614534624063,0.0515762853334829,0.5047379201196192,0.63129320825152,0.4916829783439737,0.9460674574174807
freq_0.1150,0.757217918011082,0.0496885871240447,0.4820744595470846,0.610287604530111,0.46921361273286766,0.908299597690401
freq_0.1233,0.6682640388311228,0.047617471028876125,0.4584643226352948,0.5840694318177645,0.46682494869421,0.877070218988604
freq_0.1322,0.6070501104636445,0.04632227591260141,0.44314870329798184,0.5701879030535063,0.44622395377831786,0.848887999060413
freq_0.1417,0.5432193398170232,0.04476152603831753,0.43371404686143233,0.547156558815893,0.4458541730463784,0.8284166330555178
freq_0.1520,0.47384752076500586,0.0422409289051102,0.4316822132301057,0.5046408630266258,0.44495974633079377,0.7993754497795542
freq_0.1630,0.41358810440400623,0.039919486348293697,0.4332531231980432,0.4634583887407813,0.4426722009274762,0.7736023683579543
freq_0.1748,0.37615962094343813,0.038770140129930866,0.4348554389113573,0.4430653519854167,0.43612490733241505,0.7586903806405206
freq_0.1874,0.35087969682154174,0.037809067406490746,0.42648712430469454,0.43146831240700356,0.42196068151254484,0.738990519933488
freq_0.2009,0.3108065435590537,0.036455493494858195,0.41361657358517817,0.4126205195745714,0.4231274769344243,0.7213676072954928
freq_0.2154,0.25999610107556603,0.03465563818032292,0.3986482713477663,0.3859511956470596,0.4279962152407936,0.7007563984227336
freq_0.2310,0.214972341278099,0.033627484740337145,0.3871405741535992,0.3724192672220481,0.4281547389677416,0.6869428034812801
freq_0.2477,0.16556772855306295,0.03332901672882176,0.38750838693602024,0.3656685293150404,0.43505367891776103,0.6878574901947782
freq_0.2656,0.12292302670793491,0.034237472328140145,0.3886964304149419,0.38094742996873354,0.44115365542202595,0.7005871873716479
freq_0.2848,0.0887632966773393,0.03552268983600577,0.3830882761376803,0.4057841575812107,0.44809807391748196,0.7156879862807463
