,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_0.3511,0.15938268834892128,0.041993395538687986,0.36504817479351825,0.5217489735266114,0.4701472337948343,0.7915305317807307
freq_0.3765,0.15330129436636977,0.04223084587973063,0.36675745779244756,0.5247753204298801,0.47315965786554076,0.796103153875236
freq_0.4037,0.16768138563719293,0.04276601082384647,0.3680613190964259,0.5332449552465877,0.4736235900728783,0.8025824705190477
freq_0.4329,0.20750251248362736,0.04388452283378837,0.37024240281201676,0.5513368329725143,0.4723595342201505,0.8149694901042955
freq_0.4642,0.2559283575398026,0.045840644959707785,0.3658970666653029,0.5841628217519783,0.4798380752386011,0.8398639438386387
freq_0.4977,0.30850367088570396,0.04717566805430379,0.35238724552055545,0.6104397716858585,0.4758766125919736,0.8504540176126271
freq_0.5337,0.34276593138051054,0.04718121232749462,0.3437409213990008,0.6144529208716644,0.46258061688025376,0.8424316234124108
freq_0.5722,0.3921502207927776,0.04649807345926414,0.3422069912684082,0.6041290636621754,0.4600635471105792,0.8329081688963563
freq_0.6136,0.46229826815574127,0.04590652521105737,0.3497738712996524,0.5914796171404726,0.46786048321128937,0.8313142187448059
freq_0.6579,0.5045740742070401,0.04529174907510863,0.3594545008161611,0.5784424142616558,0.4685957011096937,0.8266710929216854
freq_0.7055,0.5076962039204789,0.0450923425986102,0.3595925638252024,0.5754165814877862,0.46610670821585026,0.823205027713806
freq_0.7565,0.46811389960102956,0.04462633635026123,0.3569620941288109,0.5676469342565369,0.4739978542438055,0.8211692544435667
freq_0.8111,0.3957131323563702,0.04280717654837749,0.35729768936656914,0.538304214799031,0.4669771940505458,0.7971830193000926
freq_0.8697,0.2963393023399656,0.040679211397346864,0.35561964948750174,0.5035328007651657,0.46499173347673883,0.772157968779529
freq_0.9326,0.2007617450857058,0.03983755984023097,0.36003791170131016,0.486975763224833,0.47100195828229763,0.7672128365299998
freq_1.0000,0.11704175378889826,0.03966773644576741,0.3679321674548855,0.48061779569147867,0.47555045448172234,0.7697504661519592
freq_1.0723,0.019106807459143355,0.03935675882973936,0.3553639496296689,0.4794385942593272,0.4787847554871401,0.7651011334775542
freq_1.1498,-0.06554129753486955,0.03950313569632865,0.3402373059785777,0.4867445696097475,0.4824348919104769,0.7651307897064475
freq_1.2328,-0.11353506768843406,0.03904037188236325,0.3413016016373617,0.4773929464281175,0.49117840276463715,0.7652757881456645
freq_1.3219,-0.14175281222697778,0.03845223423897755,0.3586559725613319,0.46114431333399375,0.4905018366024929,0.7628107472267378
freq_1.4175,-0.15974998099424081,0.03856646613870263,0.3731015984358867,0.45710825483192075,0.4941272327038519,0.769619699260917
freq_1.5199,-0.16326140497259084,0.03912019351278278,0.3729030291066856,0.46626817462779035,0.4979669705261652,0.7774533963670619
freq_1.6298,-0.1774273427610823,0.0389995229852438,0.3702445623282017,0.4646645476482,0.501756511627565,0.777659163602777
freq_1.7475,-0.20043857716480076,0.037875062302690804,0.38261254970596664,0.44005674064940614,0.5019974494843041,0.7694437844782593
freq_1.8738,-0.2107155544711964,0.03721841214980275,0.38909717969768154,0.42456402964993134,0.5093486696364283,0.7688220195738914
freq_2.0092,-0.2111256563082147,0.03715846377991536,0.39286745340291696,0.4205372893428552,0.518114880003334,0.7743639173876832
freq_2.1544,-0.20358538784288416,0.03662543818579267,0.38734124910168954,0.41279304639063696,0.521594953937421,0.7697354340142462
freq_2.3101,-0.20085031080275156,0.03591850780587017,0.38862002117787053,0.3990849653534281,0.5235049206976359,0.7644290237988569
freq_2.4771,-0.21141906591423887,0.03611866230460354,0.3992113047953369,0.3979366927530829,0.5234335554145781,0.7692242613500975
freq_2.6561,-0.2140150287226859,0.03767464625697618,0.4075316642638462,0.42286275025671266,0.521774773514208,0.7855850540890745
freq_2.8480,-0.2226987457433952,0.03893750965969615,0.4172801030414869,0.441826569132697,0.5190230048808301,0.7991985242612814
freq_3.0539,-0.2279725985402941,0.03915935150824951,0.42140239429797255,0.44479745424188105,0.5138118524480979,0.7996420279951949
freq_3.2745,-0.21985485609882607,0.03864412449851683,0.4239275235452552,0.4345434326781493,0.5125223348308885,0.7944946090461706
freq_3.5112,-0.22161228343658576,0.0378418173833168,0.4193672934878641,0.4215939925812894,0.5150723706520577,0.7867083121698278
freq_3.7649,-0.2291335548157372,0.037335297202593494,0.40674972631570677,0.4173382314131883,0.5198263115001647,0.7809199276397398
freq_4.0370,-0.2286641095819904,0.03858726912334424,0.3979577413663545,0.4441919485460077,0.5166219466636747,0.7890342748202224
freq_4.3288,-0.22797881629837913,0.03941598336054031,0.39348329109485347,0.46078902322085935,0.5160600775347944,0.795910565275326
freq_4.6416,-0.2366050666725173,0.03981301919818854,0.39247678860082624,0.46866060002217835,0.5125674207277465,0.7977506805983061
freq_4.9770,-0.2484905643563319,0.03966073432088796,0.39073545507805424,0.466836322749538,0.5115018789473584,0.7951380510704057
freq_5.3367,-0.2554466180781425,0.0400747226502041,0.39619774390645013,0.4719781059363047,0.5110619480742251,0.8005749805790864
freq_5.7224,-0.26189364248841746,0.04083388929009402,0.4093041255412168,0.48131507529298295,0.5020230443095866,0.80698277918876
