,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_0.7055,-0.22846235914205473,0.04441997784575061,0.36988198765063507,0.5608264542601237,0.46833666164465537,0.8189494643913185
freq_0.7565,-0.18258616788847534,0.04409042867663045,0.375660931746273,0.5521641016759488,0.47906303104594744,0.8218927658368917
freq_0.8111,-0.1297400337911477,0.043258537776899496,0.3799292142330323,0.5375991923889822,0.47266675104548833,0.8104152991083725
freq_0.8697,-0.0881298091506301,0.04193414762586553,0.3710402499101066,0.5193630969101639,0.4648754845745592,0.7896316290802325
freq_0.9326,-0.04540810651939135,0.040794748336425095,0.3668215495915538,0.5013147395038338,0.46710692800410253,0.7772151564901287
freq_1.0000,-0.02311588659897174,0.040038661452725575,0.3706926326710861,0.4866564909960479,0.4702340050161867,0.7716006659009376
freq_1.0723,-0.055289929008553194,0.039441937450480684,0.35721693261230175,0.48074852718233524,0.47483535065853216,0.7643243379403389
freq_1.1498,-0.10781093387273531,0.03935708308776278,0.34035409743102424,0.484566906204528,0.4799307200577876,0.7622201088149678
freq_1.2328,-0.14293242705998668,0.0388674911700044,0.3408831706967737,0.4747500459982193,0.4900936339640473,0.7627455095191861
freq_1.3219,-0.16713152820703675,0.03833483968696473,0.3586055203148159,0.45920338243814435,0.490029438041491,0.7613110506160751
freq_1.4175,-0.18420613255956733,0.03849571519157157,0.37301529459478505,0.4559199207372296,0.49405351778440015,0.7688252483899164
freq_1.5199,-0.1873819757230538,0.03904787184970913,0.3728057287200242,0.4650484874533732,0.49798828560386404,0.7766894744026175
freq_1.6298,-0.2010633775229082,0.038967984649736234,0.3701107375508299,0.46416148575204874,0.5018099487845723,0.7773294459913015
freq_1.7475,-0.22333997725447874,0.03788809884214457,0.38240900447636106,0.4403617772259212,0.502058296117002,0.7695568037812938
freq_1.8738,-0.23259962409513515,0.0371732662342274,0.3888761389423188,0.4238387832305753,0.5094169415112594,0.7683551170570454
freq_2.0092,-0.2317358843954718,0.03704956657125655,0.3926629826280798,0.41864806824981116,0.5182029112687285,0.773294691707543
freq_2.1544,-0.2224759121057163,0.03649894321600564,0.3871422929975582,0.4105786892791404,0.521682026683693,0.768509044893025
freq_2.3101,-0.21744849107260597,0.03580260003741912,0.38840992538766367,0.39704967610205105,0.523578753481395,0.763312142265224
freq_2.4771,-0.22637266752538757,0.035976463327424324,0.3990747398826633,0.3953751934037604,0.5234722447859688,0.7678576577939022
freq_2.6561,-0.23025810185348164,0.03749336396431732,0.4074048962371928,0.4196150638855403,0.521827709050872,0.7838110162858043
freq_2.8480,-0.24194942866027244,0.03875814435597681,0.41708697849548676,0.438660056489442,0.5191146770913907,0.7974109610241847
freq_3.0539,-0.25039300713873014,0.03903693455547224,0.4210897829221941,0.44271161312687685,0.5139106479965254,0.798382321825246
freq_3.2745,-0.24463061628649668,0.038587431537571784,0.4234809159295012,0.43369169741774644,0.5126680438454417,0.7938848139030543
freq_3.5112,-0.24621480807974955,0.03773029268778127,0.4189057165564965,0.4197432394845356,0.5152085893897317,0.7855611224071881
freq_3.7649,-0.25146893553917143,0.03725685633863728,0.40624720953972004,0.4161162029267341,0.5199476867152009,0.7800865891152474
freq_4.0370,-0.24882808103490373,0.03856419671858422,0.3975338145028057,0.4439440112731311,0.516723172027768,0.7887472696173772
freq_4.3288,-0.2468371803355215,0.039385777150215816,0.39314872388462246,0.46037571564991653,0.5161760213309939,0.7955811735136614
freq_4.6416,-0.25410304280978546,0.03978372169149335,0.3921982607501924,0.4682430182822164,0.5126740781382491,0.7974369632142841
freq_4.9770,-0.26460869463998127,0.03966209190921402,0.39041622554374916,0.466975257433197,0.5115826434865658,0.795114785008637
freq_5.3367,-0.27134050319489755,0.04011417620910987,0.39581500390702345,0.47280539223590395,0.5111696083425701,0.8009424603168198
freq_5.7224,-0.27804882867200725,0.0408610287497156,0.4089011491157278,0.4819385155953096,0.5021168700864042,0.807208915825228
freq_6.1359,-0.27563057735930363,0.042035279555701924,0.41704189602580694,0.5003424931367991,0.4938689138773858,0.817418532682968
freq_6.5793,-0.2816329937097363,0.04290184229756202,0.41750421761576234,0.5154942259038023,0.4915493431128095,0.8256299566886759
freq_7.0548,-0.28990383492071414,0.04416653537110237,0.4148994454752733,0.5386978687138773,0.48755640095936054,0.8366888237146519
freq_7.5646,-0.29692711978601755,0.045266133434088994,0.4195409145878445,0.5567739899260868,0.4791958830511756,0.8459554061560309
freq_8.1113,-0.30273165910193056,0.04574334585796429,0.4239071898735008,0.5631215261597587,0.4805845645444424,0.85309125099799
freq_8.6975,-0.3149666011190327,0.04732538764416637,0.4170198318971084,0.5921631137238996,0.48033977109407755,0.8690736385056145
freq_9.3260,-0.333459690653787,0.04931490015495265,0.41746426615735466,0.6249867130395378,0.4811192611883671,0.8923903565596752
freq_10.0000,-0.3411839934153441,0.05111753355925388,0.4285358031737663,0.6510950902764571,0.4818599646513413,0.9163824402058808
freq_10.7227,-0.3544689144858671,0.0527148902035937,0.4284494295060391,0.6772023578577333,0.48295377111609045,0.9356368377567105
freq_11.4976,-0.38054109774653255,0.0543894726285079,0.4254034797836548,0.7053187898909049,0.48345696150715245,0.9550776667972826
freq_12.3285,-0.3912323332098274,0.05605043273971318,0.42860243350516225,0.7313976931599835,0.48198767790868363,0.9751690895542666
freq_13.2194,-0.39327283482583275,0.058083099209430146,0.4318528833335616,0.7635777599209046,0.47779243124356774,0.9989161704782723
freq_14.1747,-0.39211519237189085,0.05963011433806646,0.43098782466408214,0.7885765605065119,0.4773434351604443,1.017575673785361
freq_15.1991,-0.38340943267252575,0.0604632939767445,0.4300814765133195,0.8015730761483781,0.48260510494208997,1.0297558740604573
