,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_24.7708,-0.059345634069405066,0.08931482865689651,0.43339568214854035,1.235538300582867,0.6405749922890301,1.4576429707779228
freq_26.5609,0.034563005837206257,0.10268922530425853,0.4457666292012982,1.4321992149799498,0.7048581991916498,1.6573254237072355
freq_28.4804,0.2776676763896705,0.08770856175118769,0.4247810126806487,1.2118870102100516,0.6491656065452707,1.4389319021312803
freq_30.5386,0.5004234764840417,0.08334032072077052,0.4192863979156167,1.1472485154629148,0.6331134602138724,1.3757953674921635
freq_32.7455,0.749120821070141,0.0820558396738339,0.41916774183236766,1.127740639784539,0.6305444747092261,1.3583397516824802
freq_35.1119,1.018818566444432,0.08298279739662749,0.42677531330130836,1.139712877275273,0.6401080992285482,1.3750712670143668
freq_37.6494,1.3142031019354665,0.08602206146589143,0.4309687722942375,1.1849587161550559,0.6480239122828623,1.417672822824444
freq_40.3702,1.6350428130896788,0.08994130090895056,0.4307637271140003,1.2444091589056756,0.6558259126592241,1.4711285365598683
freq_43.2876,1.9943735506693034,0.08926227146252305,0.42912025242156054,1.2332256678193318,0.6697216755060281,1.4674865796488166
freq_46.4159,2.3993922659679794,0.09106469026585202,0.4329982422622828,1.258047459507435,0.6953087418404501,1.5012078918840945
freq_49.7702,2.7701586948177974,0.09494799079515018,0.44274764912598263,1.3122651820923865,0.7377697741047241,1.5691939422904628
freq_53.3670,2.97434824723143,0.0985877149085938,0.45037448661262053,1.365333379448001,0.7526316773623131,1.622783675354078
freq_57.2237,3.119872081008836,0.10279551580767352,0.43158568592632424,1.4334469961392082,0.7418627985585539,1.6707474096709367
freq_61.3591,3.197381429665429,0.106225257701214,0.4050915341648329,1.4893236476531235,0.7452819291418438,1.7139513506561996
freq_65.7933,3.122043435956995,0.10925086174528278,0.3734292368323405,1.5379595239479724,0.7684381272498567,1.7593368204055542
freq_70.5480,2.836941101689074,0.11374720219150375,0.3617107580749139,1.6043786552727806,0.8091899261841673,1.832935863209611
freq_75.6463,2.325926673823492,0.11960947382820523,0.3704827343092708,1.687452978538076,0.864790056405827,1.9319981503243453
freq_81.1131,1.5434134772279848,0.12558740853874392,0.3769918910082275,1.7730418558492853,0.912976825040457,2.029612522512706
freq_86.9749,0.3694248752893325,0.13091906614762408,0.37571060554244806,1.8519761237145218,0.9299185052808764,2.1061154879041077
freq_93.2603,-1.0516859189692453,0.13778351503571273,0.37362578714447064,1.9570157721977806,0.8945100706069252,2.183954035200239
freq_100.0000,-1.4741617089221686,0.14122881644768856,0.3809551451155907,2.0091248356244553,0.8672230780903829,2.221212573097315
