,freq_0.1000,freq_0.1072,freq_0.1150,freq_0.1233,freq_0.1322,freq_0.1417,freq_0.1520,freq_0.1630,freq_0.1748,freq_0.1874,freq_0.2009,freq_0.2154,freq_0.2310,freq_0.2477,freq_0.2656,freq_0.2848,freq_0.3054,freq_0.3275,freq_0.3511,freq_0.3765,freq_0.4037,freq_0.4329,freq_0.4642,freq_0.4977,freq_0.5337,freq_0.5722,freq_0.6136,freq_0.6579,freq_0.7055,freq_0.7565,freq_0.8111,freq_0.8697,freq_0.9326,freq_1.0000,freq_1.0723,freq_1.1498,freq_1.2328,freq_1.3219,freq_1.4175,freq_1.5199,freq_1.6298,freq_1.7475,freq_1.8738,freq_2.0092,freq_2.1544,freq_2.3101,freq_2.4771,freq_2.6561,freq_2.8480,freq_3.0539,freq_3.2745,freq_3.5112,freq_3.7649,freq_4.0370,freq_4.3288,freq_4.6416,freq_4.9770,freq_5.3367,freq_5.7224,freq_6.1359,freq_6.5793,freq_7.0548,freq_7.5646,freq_8.1113,freq_8.6975,freq_9.3260,freq_10.0000,freq_10.7227,freq_11.4976,freq_12.3285,freq_13.2194,freq_14.1747,freq_15.1991,freq_16.2975,freq_17.4753,freq_18.7382,freq_20.0923,freq_21.5443,freq_23.1013,freq_24.7708,freq_26.5609,freq_28.4804,freq_30.5386,freq_32.7455,freq_35.1119,freq_37.6494,freq_40.3702,freq_43.2876,freq_46.4159,freq_49.7702,freq_53.3670,freq_57.2237,freq_61.3591,freq_65.7933,freq_70.5480,freq_75.6463,freq_81.1131,freq_86.9749,freq_93.2603,freq_100.0000
stat_1,0.08984423140699462,0.08511529359212057,0.08126710524499468,0.08043842246080497,0.07701693767797943,0.07671797602978792,0.07631398037622988,0.07569508555498251,0.07456251802723234,0.07225863564313977,0.07220079120184526,0.07262344023154013,0.07247217520889573,0.07354186559966538,0.07472428456744315,0.07593280948117291,0.078329406158124,0.07869771069876096,0.07936350137309259,0.07986192162701874,0.07999448219143776,0.07991819390358332,0.08114494129358285,0.08044378877286894,0.07827683466900787,0.07782203932463425,0.07908859365104458,0.07929967688269855,0.07896677766396723,0.08013670205923625,0.0790610423120973,0.07860487851598565,0.07941273655641835,0.08000933927591372,0.08034270897761038,0.0807754385726575,0.08206285325692668,0.08205968591638253,0.08274865995331276,0.083373811643731,0.08389718518854435,0.0838666255532349,0.08485297955019969,0.08611222990123225,0.08646045445111497,0.08657965751020373,0.08665498968928578,0.08680505568159126,0.0867229514357826,0.0860408165178583,0.08576837967480128,0.08595523608909957,0.0864942554254368,0.0862288704419111,0.08626314937567557,0.08580194110947953,0.08560774827896282,0.08565447448297266,0.08452786433936486,0.08353513263629746,0.0832962911254615,0.08280790876978021,0.08170207815184322,0.0820085575253299,0.08200486337733298,0.0822688380863897,0.08265403627156619,0.08291490596645439,0.0830226670475939,0.08290905285069719,0.08239893744225493,0.08237555662363256,0.08320168665099269,0.0841741366594114,0.0852447154770241,0.08593996010423376,0.08631064817086952,0.0885778809651986,0.09499830484858836,0.1084207852896594,0.11886443720235362,0.10960425298415426,0.10693614300424358,0.10651010501836396,0.10813921478392526,0.10949521560315893,0.11077479756622868,0.11291281454375723,0.11700582886312079,0.12386537454673245,0.12636864907312764,0.12444824393764031,0.12461237934808313,0.12779409666206112,0.1340709685751831,0.14301525805134532,0.15075910693026226,0.15345801994792355,0.14790170938467012,0.14373336883535304
stat_2,0.12089667678918299,0.114442924693677,0.1092695323979206,0.10834761527638986,0.1037011717609949,0.10336770856725946,0.10278372754625754,0.10185212954538574,0.10023377926453972,0.0970980721746059,0.09711542945462369,0.09779704586245991,0.09767253262151186,0.09913616486826718,0.1008210574716031,0.10262367943092626,0.1060743931607995,0.10671063763410571,0.10770368013106442,0.10838506692340545,0.10857671978054381,0.10848928383296562,0.11030304450882253,0.10951142548642927,0.10658507031402265,0.105951027483584,0.10761680342082135,0.10778485100919191,0.10731175624374037,0.10894017467931236,0.10737444645770577,0.10667698262930901,0.10772698049657148,0.10847004244236505,0.10903687669295818,0.10979225617016397,0.1115113904521903,0.11129455347443294,0.11209953177678532,0.11298736204976628,0.11371824651507216,0.11346343956969601,0.11464937043033913,0.11627824627719653,0.11672706005220972,0.11676787480975866,0.11678080385536793,0.11711082796399487,0.11705017151567651,0.11611257922913948,0.11566705069509706,0.11587671480020413,0.11667273071387399,0.11654949485458739,0.11672458932680013,0.11614492814459883,0.11588488836602742,0.11592538547416782,0.11430934555188811,0.11293440716604573,0.112636808741535,0.11203484862921438,0.11048634448259931,0.11087840946762037,0.1109807665002211,0.11138462173964346,0.11183113935768671,0.11222114093288876,0.11242461896623146,0.11224063957164904,0.11149803552860615,0.11148722163800207,0.11267066816568624,0.11410851976110963,0.11558924040520792,0.11659632064989169,0.11721558488388974,0.12042347608281898,0.12950485858536057,0.14845040490534178,0.1631204214081774,0.15019941330235542,0.14646654413922908,0.1458555691383046,0.14806951692244189,0.1499600630955126,0.1517993027151892,0.15481689349532,0.16054101765720552,0.1701023045368899,0.17357405916079297,0.171120693316023,0.17165170312284736,0.17643407216256524,0.18535081232029893,0.19782262109221557,0.20863387130161665,0.21246143444551077,0.20478221252400713,0.1989180586970991
stat_3,0.06568231971845732,0.06233392974078786,0.059523342350428846,0.05868899308540686,0.05624675117323753,0.055927190978739945,0.05560890409068421,0.05518356279197645,0.05442837667212917,0.05280170638216769,0.052625455274965996,0.05274913830856255,0.05253657337699876,0.053267626726492295,0.0540801932942846,0.054837612621107375,0.056373745139792944,0.056524719558688874,0.056912253251007405,0.05726329367849145,0.05736446794625062,0.05733506022595469,0.058097750395615905,0.05747106562058344,0.055928447547385005,0.05560749600575833,0.05653588796008494,0.056783726079824445,0.05655537232339655,0.05730206510395516,0.05659794142095813,0.05630308551815965,0.056906040845580236,0.0573888482742987,0.05747754109085606,0.05760322975448428,0.05848735241941764,0.05867606747624549,0.05929009827587991,0.05970477407123026,0.060031039239943726,0.06015222611266798,0.06089979236664104,0.06179864330208149,0.06199365614220546,0.0621070021063146,0.06225866739454365,0.06240771460854848,0.062428141424430296,0.062004301532968174,0.061849920393531675,0.06194262105597022,0.06219421902064546,0.06190535922447537,0.06187022433020721,0.06154275258187942,0.06139604695335865,0.061479932752082314,0.06085226832926962,0.06026867282495732,0.06011519403922505,0.05976400641670638,0.05908256653442867,0.0593372207356332,0.05926469885663422,0.059451491360392086,0.0598419602066677,0.06001896099969903,0.06006012533368124,0.06003082836677303,0.059742566287605166,0.05972088807363064,0.060255641801647886,0.0608426575314182,0.06159071659018895,0.0620229676290464,0.062177536708986264,0.06369178403790572,0.0679633080662279,0.07690914821186616,0.08395281562870685,0.07758945135369757,0.0757632337602752,0.07548188983704164,0.07665150264297262,0.07759514886091091,0.07843353402220642,0.07983130786616453,0.08258898771570307,0.08725096658906484,0.08899455224149808,0.08749054433118926,0.08729135820532609,0.0890653514854707,0.09313737632619859,0.0992069169582676,0.10445291542166078,0.10624045122537568,0.10247267501783008,0.09974206704794962
stat_4,0.056304154352664025,0.05350840331397563,0.0511039664681177,0.050233638854616854,0.048183054356467026,0.04783448412724307,0.04752403676302373,0.04714998233011772,0.0465386365739807,0.04518678502848616,0.04494183321745619,0.044913173434242545,0.04466305392982699,0.04525090809263962,0.04592922373042343,0.04651809620258664,0.04770692491728087,0.047771022478897224,0.048042116543205,0.048334075442087426,0.04842840056081447,0.04843135891740177,0.049011037608876235,0.048414240345770104,0.047126468859074955,0.046855498381313185,0.04764258646612018,0.04790623857521858,0.047716841003981936,0.04827484361444718,0.04771161741722067,0.04746992532564939,0.0479872301467057,0.04842548754747477,0.04839786668917668,0.048385892758390885,0.04909102512732853,0.04936167710599887,0.049950523116323364,0.050281587419600864,0.05051960546621292,0.0506903429398498,0.05131620125170205,0.05205073027122448,0.05216298731380472,0.05225210274683809,0.05243977722164536,0.052632896983182006,0.0527320364706765,0.052428123710922335,0.052312777531908966,0.05234310377330765,0.05245647547766968,0.052189863451348184,0.05214232385031489,0.05188105189151096,0.051751636360345014,0.05186045521304359,0.05146641478226068,0.05108195523818249,0.0509768509619744,0.05069834645219514,0.05021308647814185,0.05045348030450547,0.05036087972139666,0.0505313514434882,0.050946342192459276,0.05109843551884916,0.05111758965930992,0.05113427604403512,0.05095090169377243,0.0509354600202231,0.051351124317806536,0.05177797840707452,0.05239941334455253,0.052720312835087574,0.05278054253094187,0.053992793729883116,0.0573940760558091,0.06452122492926038,0.07019455318576126,0.06498022215566762,0.06348779242653198,0.06326350933592224,0.06425309675487988,0.06503707567795303,0.06570015144385177,0.06678816431643474,0.0690007147008758,0.07277144096954515,0.07421632749143244,0.07287139899389428,0.07249893295486358,0.07366616626194085,0.07682921516473874,0.08173675995220789,0.08597403044481244,0.08739490748354675,0.08436281200307799,0.08222804866570421
stat_5,0.05644969713013082,0.05364072895530316,0.05123119548706092,0.050371974515270194,0.048313606014146346,0.047968041214707324,0.04765059620336727,0.04726450847820573,0.04664191652026202,0.04528351722253573,0.04504706788427106,0.04503072115737903,0.04478893146395855,0.045381565079688185,0.04606972393945976,0.046676142293566765,0.047889259982544306,0.04796596679050911,0.048246769234677946,0.048540505193785125,0.04863559184505158,0.04863850818666445,0.04923309816582764,0.0486465916280479,0.04735368679359977,0.0470804892830232,0.04786746739569003,0.0481225008716124,0.047930763165766,0.048496994688898135,0.04792330292870086,0.04767540292551975,0.04819159911257258,0.048625763371830936,0.048611490565968765,0.04861703503885198,0.0493271891225045,0.049579202638328324,0.050157805179512044,0.05049395258407494,0.05073718504459915,0.05089137019639091,0.05151229563394482,0.0522483907045649,0.052365957759570196,0.05245086451019337,0.052627779676621425,0.05282012203588298,0.05291441013820853,0.052603814041433654,0.05248193689874054,0.05251411306548849,0.0526417045070582,0.052388896063435185,0.05234975404875053,0.052088639475830076,0.05195933748883785,0.0520642304399287,0.05165352388933608,0.051259885966336294,0.05115549737607616,0.050880215625594576,0.05038756391771887,0.050626735312495265,0.05054358001193506,0.05071907294038252,0.051129971961908396,0.051286415195143,0.05131096627687888,0.051326217426694236,0.05113965987335766,0.05112667916397857,0.051548779480476994,0.05198639669935545,0.05261267530394461,0.05293942925476076,0.053008719827308814,0.05423608679802344,0.0576790853338032,0.0648899816290741,0.0706227920129925,0.06536216737785593,0.06385567716686245,0.06362824829169995,0.0646223126405937,0.06541281717714154,0.06608562638386598,0.06718761427173814,0.06942278048126609,0.0732291042096896,0.07468490454259497,0.07334330401852673,0.07299031900223835,0.07419480779245219,0.07739859555916552,0.08235054841960483,0.08662636844570318,0.0880622829649895,0.08500313228672193,0.08284392735042972
stat_6,0.054616011241364865,0.051919221453177296,0.0495886255124692,0.04871331481457165,0.046733463444136335,0.046379040302697794,0.04606541868633872,0.0456944548789209,0.04510530352363226,0.04380292853614981,0.04354679921086523,0.04349182522938134,0.04323686578106921,0.04379902719168649,0.044456800538004576,0.045021400251356904,0.04615362229705736,0.046205936932880505,0.046458225839835665,0.046739714766817035,0.04683345642203569,0.04684351183318668,0.047394268423331554,0.04680660419659701,0.0455652382172331,0.0453025975376996,0.04606270025733267,0.04632644137927743,0.04614331677305211,0.04666729045889597,0.04612627759603229,0.04589153297784017,0.046392105238651435,0.04682063438584457,0.04677448565722877,0.04674157740073277,0.04741355087724217,0.047693599942673845,0.04827450250955776,0.04859171000036255,0.04881430286947516,0.04898768967406651,0.049587037511837836,0.05028982632899166,0.050386910975720386,0.05046841741406323,0.05065936186290624,0.05086364086285746,0.05097850484850422,0.05069587194122592,0.05058485771045886,0.05060237089551838,0.05069332513093006,0.05043816183736453,0.05039241334182737,0.05014455350304755,0.050018298180476234,0.05013113832190878,0.04977746533450371,0.049429687516358366,0.04933499641514836,0.04907266926646573,0.048623546841516756,0.04886129294882108,0.04876897402666486,0.04893933268295169,0.04935913819868125,0.04950881854268776,0.04952617925756711,0.04955192955316893,0.049388351376250195,0.0493754244458104,0.04977087178241073,0.05017108903811082,0.050770673654501115,0.051072284480292544,0.05111742220337773,0.05227826721908962,0.05552988578405757,0.06234174025399477,0.06777664831648243,0.06276180134546858,0.061327094280087084,0.06111242534848755,0.06207012253872933,0.06282675799572993,0.0634601962640487,0.0644935159255511,0.06661027677276236,0.07022438953525198,0.0716172807365836,0.07030205922761873,0.06989991814963264,0.07095956751597085,0.0739611687028708,0.07866310190082335,0.08272181117644113,0.08407785229476858,0.08117735942135217,0.07914944567794623
stat_7,0.06494199520414316,0.06163831865345712,0.058859496148625935,0.05801980248255862,0.05560888139591623,0.05528642536441335,0.05497040792749602,0.054551684890997716,0.05380987711842011,0.05220544852375812,0.052022009707181495,0.05213120390758407,0.05191378299828937,0.05263285761155085,0.053433025608096124,0.05417343713157225,0.05567708850369959,0.05581803734184882,0.05619405342579874,0.056540181984063013,0.056640654450282345,0.056613731849303885,0.05735834222613004,0.056730558023436316,0.05520836959720391,0.054891798795712266,0.055809806950013065,0.05606155566187904,0.05583679033098206,0.0565668572104701,0.055876348190997,0.05558723500267113,0.056184142203186155,0.056664845582882005,0.05674080439152015,0.056850664401761015,0.0577198063317368,0.05792052702178938,0.058535767345486496,0.05894275183315881,0.05926083961378417,0.05939038008939909,0.06012995532282947,0.06101588206943821,0.06120303621509832,0.061315451753160076,0.06147269063315331,0.06162574355415292,0.06165369689722611,0.06124070760578067,0.06109080675798426,0.06117811660798356,0.061415522847993884,0.06112502050748867,0.06108679269813084,0.06076432632123856,0.06061886319801978,0.06070579187839056,0.060100372878574754,0.05953432541043699,0.05938435389193001,0.05903782634108303,0.05837310372052709,0.05862702575352796,0.05855049194337271,0.05873470816017156,0.059128126077012094,0.05930206971762655,0.059340088800594604,0.059314594668019895,0.059034983684393263,0.05901306113947153,0.05953715288448549,0.06010919962826643,0.060846451238737644,0.06126873977859179,0.06141361991489884,0.0629009202743443,0.06709495957133561,0.07587809848599077,0.08279920972486063,0.07653692982946782,0.07474025989158516,0.07446426382035173,0.07561926265107026,0.07654892684969943,0.07737081413032863,0.07874046272129936,0.08144954519761548,0.08603250362420264,0.08775026809664595,0.0862552155713674,0.08603246167535254,0.08774027381904957,0.09172280207924993,0.09768559130488354,0.1028382387906777,0.10459014957669652,0.10089078615445674,0.09821891134501322
stat_8,0.10708958346945781,0.10140280734691223,0.09681711072372115,0.09593594936523561,0.09183273721215197,0.09151780581553094,0.0910258216893505,0.09024821757523738,0.0888526819618014,0.0860847706787132,0.08607099982976989,0.08664445138029138,0.08650901755069405,0.08780083387381511,0.08925332188752323,0.09077937916076433,0.09375501961027377,0.09426614328861029,0.09511280649977244,0.09571310159904124,0.09587523270721547,0.09578525437853071,0.0973311466797985,0.09657235475898315,0.09397848201813912,0.0934263264261859,0.09492107411305568,0.09511288576371836,0.0947042231846898,0.09613813623571184,0.09479767927729663,0.0942161595032045,0.09516292801087496,0.09584355566133587,0.09631211498950298,0.09692719775165501,0.09846693249577615,0.09834844025413696,0.09910423153591781,0.09987411223574548,0.10051764483739227,0.1003757585783637,0.10149291194486282,0.10297198105686194,0.10338903345195126,0.10348047382015091,0.10352049717615218,0.10374294303849194,0.10365175542551937,0.10281960239862194,0.1024577888636478,0.10267105671399769,0.10336268074196771,0.10315142997042039,0.10325136926521228,0.10271563834728599,0.10248547847523251,0.10252440043369612,0.10111185919814632,0.09989109389180384,0.099611833233553,0.099049138271151,0.09768785289171537,0.0980406446281713,0.09808684375386974,0.09841999695232155,0.09883442886092615,0.09916153045243203,0.09931728179331926,0.0991611771112056,0.09851803817069271,0.09849809611647753,0.09952044135925964,0.10074745383684786,0.10204387057058993,0.1029117089602081,0.10341756339859236,0.10620199267978896,0.11409134869356286,0.13057747383741583,0.14336928080332656,0.132083767243854,0.128827222797877,0.12829965660954382,0.13025267574351287,0.13190189084861642,0.13348942930764307,0.1361233682217004,0.14112927882018114,0.14949944210591087,0.15253770580063608,0.15032295042746835,0.1507125115977896,0.15483511882995685,0.16262803953532667,0.1735660665418485,0.18304582223608298,0.18638614219252014,0.17961024933122824,0.17445751817081592
stat_9,0.12648212193444985,0.11974627956184287,0.1143398666651895,0.11334495173765678,0.10849662988148366,0.10812386455483419,0.10747040453214836,0.10644921957924616,0.10474072444818917,0.10147318931650616,0.10147065152447321,0.1021491351147619,0.10201181723515054,0.10353133102710772,0.10531803769166535,0.1072358446014075,0.11086038592636747,0.11154305188864672,0.11258613888408898,0.11329814714563585,0.11350653204801103,0.1134335906129727,0.11535091921138764,0.1145469492013041,0.11149931810626185,0.11083079303297905,0.11255565859079031,0.1127158197025615,0.11221553156741364,0.11389950533862386,0.11224079361010957,0.11148868275341475,0.11257437246730587,0.11334183298184278,0.1139305631984864,0.11473051235146765,0.11650514921749598,0.11624985705255786,0.1170754132273439,0.11800905697302055,0.11876618334194748,0.11845665781987684,0.1196465125886943,0.12131646469689025,0.12176266780165611,0.12176755626832708,0.1217710195558272,0.12217534506933682,0.12215709764268727,0.12119404238971429,0.12070918658275968,0.12089570363880284,0.12171360763322832,0.12165142068640783,0.12186884665019342,0.12128326975011097,0.1210105049810217,0.12105981912359529,0.11939766925773168,0.1180012003034549,0.11771192719512938,0.11711425614177422,0.11552740126042971,0.11594274077134042,0.1160727658259201,0.1165200912557429,0.1170093948063374,0.11743315151351404,0.11765880638036447,0.1174815537539552,0.11672540946511539,0.11672488356417038,0.11796274681724227,0.1194674077924304,0.12101937632172452,0.12206863707081574,0.12271715185427873,0.12607998990171537,0.13559194749466114,0.15544284094451033,0.170830209549982,0.157270696719224,0.15335203062471436,0.15270806241237744,0.1550242645333134,0.15701167583832443,0.15894958506233164,0.1621060351450614,0.1681018169119012,0.17812032443744916,0.1817631666149184,0.17922367924000834,0.17982104385288358,0.1849023331788262,0.19431172646043954,0.20742154558446604,0.2187936622507044,0.22283875701676364,0.21477546379840617,0.20858968623192686
stat_10,0.07784214824448034,0.07379353190642704,0.07045976364249205,0.06963927319944625,0.06670051839667239,0.06639802223425258,0.06604432842120561,0.06552856418910934,0.06458371084276998,0.06261223950938417,0.0625033886586385,0.06279000505812099,0.06261330919358611,0.06351882819506977,0.06451479953066011,0.06549763380129811,0.06747167690404025,0.06773295960437868,0.06826337054958444,0.06868921329572504,0.06880435704096412,0.06874654110562285,0.06974353349823148,0.06907864079711132,0.06721754066026182,0.06682994955493804,0.06793208029892463,0.06816116717420341,0.06788078888880689,0.06884871100040467,0.06795892308388424,0.06758621512089047,0.06829440509662264,0.06883459533370027,0.06905382910895586,0.06934031701165035,0.07043535584598688,0.0705250360227539,0.0711753021849293,0.07169658889748667,0.07212621475290383,0.0721740960042119,0.07305186290647991,0.07414068865140509,0.0744213568114641,0.07454539887007021,0.07465573964443213,0.07478932431344153,0.07474423420111675,0.07418334742329905,0.07397160832062406,0.0741207440195675,0.0745270559537647,0.07423952533928563,0.0742344201885457,0.07383465479138603,0.07366447065313711,0.07372588698423248,0.07283299249816504,0.07202965755789985,0.07182816054776323,0.07140157287657214,0.07049612400795637,0.07077492055578981,0.07073504325157627,0.07095631268647172,0.07133688820925141,0.07155369690829301,0.07162717486645703,0.07155124705858157,0.07114542957409771,0.0711211551820114,0.07180442028451667,0.07258866566462474,0.07349947778517887,0.07406695501379121,0.07433343197952887,0.07622947984902467,0.08159304533889414,0.09281491555957562,0.10158323659927651,0.09375618379518728,0.0915046563176948,0.09115041698128182,0.09255187601125912,0.09370259307749054,0.0947636564743531,0.0965407188003681,0.09997827613023981,0.10575729265482928,0.10788394804574573,0.10616957240926378,0.10616067115729533,0.1086574440258388,0.11385133926142271,0.1213789243410687,0.12789104066385046,0.13013891416414242,0.12545924063874841,0.12199593899455616
