,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_0.265608778295,-0.14130366707443792,0.03657809972748563,0.42394800788134035,0.3905911546230662,0.5490723011051801,0.7960990863562617
pSA_0.284803586844,-0.15043100400037204,0.03661732576264947,0.4299854486533805,0.3886113227729459,0.5474297747248481,0.7972362287906174
pSA_0.305385550883,-0.16510221857005697,0.03710218503017542,0.42911160174758933,0.3981129880104854,0.5478565586339658,0.8017340748747496
pSA_0.327454916288,-0.1906987346233895,0.03734325621125161,0.42935189858094874,0.40306396102063474,0.5444485734006274,0.8020148742802015
pSA_0.351119173422,-0.19859048853473252,0.03672625992546944,0.4242575409656552,0.3943727174408256,0.5420196855755505,0.7932903887475913
pSA_0.376493580679,-0.21318301531577996,0.03571623902194047,0.41967163606336005,0.377712944401621,0.5412521869780831,0.7821414708306913
pSA_0.403701725860,-0.23041249375414435,0.035381324988904096,0.4135924730733529,0.375007988396107,0.5375904111732087,0.7750439828353011
pSA_0.432876128108,-0.24304295775883802,0.035043762034765856,0.40123763802426543,0.3752891174620476,0.5341422749861148,0.7662516125791033
pSA_0.464158883361,-0.25862690008997874,0.03514548533006184,0.40135573808922687,0.37773456975994874,0.5304905912541454,0.7649771899201011
pSA_0.497702356433,-0.27370355056447443,0.035341801880589004,0.40121956803305814,0.3824140323558498,0.5246481237668861,0.7631993761052276
pSA_0.533669923121,-0.28626910485323487,0.03513205221660538,0.3963844442655023,0.3823249814717076,0.515225397547404,0.7541553085345838
pSA_0.572236765935,-0.29174765802289737,0.03547167454503525,0.3930665659148212,0.39134389016218585,0.5076984081676174,0.7519368585614593
pSA_0.613590727341,-0.29074502827096776,0.03589101373218189,0.3863633009236945,0.4028254839297248,0.5026384959624668,0.7511261068737266
pSA_0.657933224658,-0.2934225416274829,0.03576086858349877,0.3813335827173241,0.4032708527854581,0.4988352315691414,0.7462434390123506
pSA_0.705480231072,-0.29511046218063,0.035436946188910794,0.3761392437101258,0.40058323358827663,0.4929831519212104,0.7382276381774366
pSA_0.756463327555,-0.2962496297376315,0.035795585034732465,0.36866809897641745,0.41182517414686937,0.4822290474784351,0.7335264109055267
pSA_0.811130830790,-0.2900393554910422,0.03613688655269931,0.3612326193955203,0.4221389141615,0.47396644621044864,0.7302975149198861
pSA_0.869749002618,-0.27602582742926607,0.036157006267280425,0.36117247063378183,0.4240335370807595,0.4633697594522497,0.7245422886814582
pSA_0.932603346883,-0.2575423606466004,0.035886237672208304,0.3647840361225639,0.41935174485269583,0.4524925391991374,0.7167096880548995
pSA_1.000000000000,-0.24245651181432612,0.03593535324892765,0.3652977540671598,0.4213561250481251,0.44296026067856703,0.7121778048932068
pSA_1.072267222010,-0.2447039474593995,0.03610236572675192,0.36392233941136,0.42524528974140907,0.44010951585231595,0.7120178449404566
pSA_1.149756995398,-0.25725429748906525,0.03636096621046901,0.3635146174090839,0.43069295976230343,0.43462278227433043,0.711713612017338
pSA_1.232846739442,-0.27361627382612713,0.03620453796122184,0.36207965306627166,0.428968107640955,0.4314493063787473,0.7079998704183185
pSA_1.321941148466,-0.30117286641216073,0.03624317571313621,0.35884442806173067,0.4311848878357654,0.42950684570980396,0.7065167100362719
pSA_1.417474162927,-0.32029555841639834,0.03645432121927506,0.3548892126764059,0.4368246213042853,0.426259944743243,0.7060167445211368
pSA_1.519911082953,-0.34665818017671013,0.0363825779624952,0.3496415988465444,0.43800568648745414,0.42315123042516234,0.7022500928085682
pSA_1.629750834621,-0.369485511746209,0.03632067614999658,0.34950383296275367,0.437761338332847,0.4173644201013851,0.6985563526024133
