,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_0.1000,0.9450076960184728,0.05348676457994236,0.5228644052393063,0.6536308805852078,0.5202371439474605,0.9855288936725591
freq_0.1072,0.8508786246068297,0.05154756767430711,0.5044799719733136,0.6308985991167422,0.49169344475302795,0.9456719981593841
freq_0.1150,0.7566920346634088,0.049690932633013815,0.48195794555937893,0.6103833580749115,0.4691076789865367,0.9082473889787729
freq_0.1233,0.6684142178060957,0.047629967895295576,0.4583599037502769,0.5843310355807362,0.4667397041809142,0.8771445217110496
freq_0.1322,0.6078177443508559,0.04632988727234393,0.44299647000506887,0.5703547449205076,0.4463728601340834,0.8489989032705351
freq_0.1417,0.5446816675476486,0.04477192523566989,0.43377640413060947,0.5472968302844243,0.4459671125728156,0.8286027122308943
freq_0.1520,0.47557156068102613,0.04224524253850923,0.4318392647109855,0.5046433607581203,0.4450359197272395,0.7995042476127596
freq_0.1630,0.415105287820599,0.039915155407397984,0.4334428333500141,0.4632967120439272,0.44269295995271024,0.7736236746409029
freq_0.1748,0.3767495897534339,0.038774873831470956,0.4350226431441413,0.4430866121787061,0.43604748901681406,0.7587541489955667
freq_0.1874,0.34610785129291527,0.03785293649062311,0.4265950298200752,0.43224263832086046,0.42174370783038023,0.7393813447364534
freq_0.2009,0.2865102304512734,0.03660065620607336,0.41379637963039084,0.41519284011681223,0.4229982833507151,0.7228693422722637
freq_0.2154,0.1976354570441717,0.03488736451950953,0.3995947256432129,0.389760814213667,0.42800602875302013,0.7034050026174866
freq_0.2310,0.10590538463835458,0.03402542725606171,0.3890887082833186,0.37881871762934566,0.42821557212440603,0.6915650511338436
freq_0.2477,0.009383125099867533,0.03442630743159356,0.3901656548544695,0.38465163210106545,0.4350118180019844,0.6995865908573592
freq_0.2656,-0.07797539514975661,0.03618208994471515,0.39113920970615806,0.41508875359619724,0.4413727706375488,0.7211785336460513
freq_0.2848,-0.15520369078935126,0.03815768163975615,0.3857309851359259,0.451331129993769,0.44842568619915146,0.7440253878992061
freq_0.3054,-0.22537845760042605,0.04032834781373174,0.3796793362104235,0.48920929315182743,0.46338557248933376,0.7734392798678937
freq_0.3275,-0.305170135412582,0.04149893441347441,0.3712666742732193,0.5118561900927839,0.46558996682334153,0.7852450063316272
freq_0.3511,-0.3733583779783132,0.04200979067718119,0.36632361521430307,0.5216214881429854,0.469897890852738,0.7918876156273887
freq_0.3765,-0.42709767691355294,0.04201421278376691,0.3677066473544253,0.5208599392035471,0.4727864996047699,0.7937444985537132
freq_0.4037,-0.4580416279726859,0.04257408807397821,0.3685676837043021,0.5299000574229993,0.473304517432129,0.800408254923519
freq_0.4329,-0.4620837757789594,0.04372822292960058,0.3697155522076807,0.5489225009566828,0.4722488543914123,0.8130341211011818
freq_0.4642,-0.4553498681722667,0.045586634756748776,0.3649858022705026,0.5802723576444667,0.479807927005844,0.8367474479930941
freq_0.4977,-0.43468575146099375,0.04640821747208695,0.3521296146400501,0.5980531246074251,0.47581194258553994,0.841462898805574
freq_0.5337,-0.41276573053832694,0.046239405512823906,0.343849472324768,0.5992258189493733,0.4623244017894481,0.8312929051805624
freq_0.5722,-0.3639852905171257,0.04527596967827312,0.3426641184127154,0.5841864291228935,0.46005941447606064,0.8187473034257742
freq_0.6136,-0.2864044412756963,0.044461471621206394,0.35081616074485444,0.5674554551264808,0.46868726582198056,0.8153192168324287
freq_0.6579,-0.22101621909929847,0.04418704384907412,0.3634868579873535,0.5587850890201704,0.4703048367033946,0.8158125465248772
freq_0.7055,-0.17077093207737942,0.043730269959820815,0.3697846637901516,0.5494373637370428,0.46810223444104865,0.81101283351955
freq_0.7565,-0.12307969706578153,0.043542729034742364,0.3751521987236388,0.5432433054964909,0.47859739815710955,0.8154188682491282
freq_0.8111,-0.07144447704549316,0.04281301333521824,0.37884259029372763,0.5305976676953141,0.47176124338751585,0.8047448440013165
freq_0.8697,-0.034184257296344674,0.041455340806410564,0.3698153928555737,0.5117971538269992,0.46424955745599156,0.7837266124462174
freq_0.9326,0.0009571999648807992,0.0403509260265248,0.3657175889746733,0.49421112961954294,0.46686670750883535,0.7719834960058494
freq_1.0000,0.014644133551483259,0.03980591878385704,0.37013447320236675,0.48284949936065547,0.4704731385945504,0.769082662283214
