,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
PGA,0.06914559203715244,0.03690174117299277,0.40863576774630683,0.40933558742824994,0.5147850441766099,0.7743012692258474
PGV,-0.01621560485784393,0.031989225649575244,0.38812254901449983,0.3299590673309251,0.4971185892487461,0.7117857760197729
CAV,0.19257319202044798,0.03307254557441112,0.3230218927628205,0.40210743552269407,0.3390643013777225,0.617250462434396
AI,-0.1446730597286295,0.06663018430468466,0.7159613002328982,0.7683481737612939,0.798282445711166,1.3191718472906016
Ds575,0.1577102663365661,0.02958361828358348,0.2843057134472635,0.3288648355188597,0.52761574788975,0.6836374742221673
Ds595,0.5060584477601889,0.025343220203226702,0.2660715005495083,0.2843193321256699,0.374979147745781,0.5405930884401005
pSA_0.010000000000,0.07212668171883319,0.0369415738922726,0.40882905632167427,0.41020392952034707,0.5133200267192198,0.7738901155318015
pSA_0.010722672220,0.07245529612883944,0.03693450721243154,0.4088991454720621,0.4100276835071852,0.5134146919281836,0.7738965423735673
pSA_0.011497569954,0.07290149947621924,0.03692108027374401,0.40863154424066916,0.4098936608794683,0.5134830636819795,0.7737295450387806
pSA_0.012328467394,0.07327768767881312,0.03689450546078277,0.4081579028127155,0.4096152366111643,0.5135374464238791,0.7733681041858739
pSA_0.013219411485,0.07375479333000455,0.03688476437637709,0.40765696359329606,0.4096889143598866,0.5133897825832966,0.7730448081297829
pSA_0.014174741629,0.07476852692983625,0.036911328666304796,0.40753377784007716,0.4103124926134381,0.5128669328436736,0.772963525969845
pSA_0.015199110830,0.07769638128392028,0.03690183652990784,0.40719390865949373,0.41037533038932755,0.5123399560860332,0.7724681363291204
pSA_0.016297508346,0.08102610251003696,0.03691832859826076,0.4072140706284085,0.41071112338119486,0.5120600343639603,0.7724716208247535
pSA_0.017475284000,0.08125289047531503,0.03698918822988581,0.4077930216483445,0.4117952640150112,0.5117235542204377,0.7731309616839034
pSA_0.018738174229,0.083107805270325,0.037045798954386734,0.4080630997499192,0.4127797801364825,0.511252795667629,0.7734869496927544
pSA_0.020092330026,0.08605285104135128,0.03716545627452316,0.408303886887451,0.4149206295444733,0.5108313935001644,0.774480409987433
pSA_0.021544346900,0.0880320236779477,0.03727297695496617,0.40885668930275776,0.4167295130070396,0.5101939491494627,0.7753226071432592
pSA_0.023101297001,0.08974687700650166,0.037429808063575334,0.4094718984694666,0.4194394238895223,0.5093414665063497,0.7765470980254853
pSA_0.024770763560,0.09022289513729997,0.0375881112125472,0.40957945259637635,0.4224106927861604,0.5084155338397393,0.7776068906708442
pSA_0.026560877829,0.09183477405946729,0.03782591898144895,0.40899805022096647,0.4270980438826638,0.507647086779905,0.7793572408652366
pSA_0.028480358684,0.09232172381930474,0.038158461819986764,0.40843126934553403,0.43325350901483395,0.508316987924439,0.7828862401814488
pSA_0.030538555088,0.09142152291512079,0.03839700599903157,0.4097263928994467,0.4369868575675482,0.5083013593066528,0.7856230028443307
pSA_0.032745491629,0.0877318404868923,0.038617844708460775,0.41033116831162975,0.44046816323044524,0.509826209648752,0.7888641420120466
pSA_0.035111917342,0.08617286032703084,0.03900357583861226,0.41157535983995464,0.4467704426114616,0.5103637369815451,0.7933909813228263
