,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_0.3511,-0.012384477610445728,0.037573748560743934,0.3635760218667687,0.4469247170297081,0.46984680258266087,0.7434280357006317
freq_0.3765,-0.0342033209360743,0.037019888518791524,0.36463024210951506,0.4364415821876245,0.4728138410686326,0.739587314946217
freq_0.4037,-0.03448683743178597,0.03740050560288612,0.3647409753707647,0.442954839412765,0.4734484488388914,0.743907522869313
freq_0.4329,-0.009595919215689606,0.03842048179236195,0.3651866579046874,0.4605944312164175,0.4726007846747881,0.7542281000164311
freq_0.4642,0.023566932333150235,0.040033676401779995,0.36145326451288706,0.4886018885532947,0.48015524451478225,0.774551048517733
freq_0.4977,0.06409460676154341,0.041188648665848024,0.34942703460451197,0.512780640852644,0.4760410058629996,0.7820858504082575
freq_0.5337,0.09408454681781257,0.041547724472759597,0.34163216579987465,0.522988703678055,0.46261539082194003,0.7773305093133176
freq_0.5722,0.14504291435518546,0.041208297526267645,0.3410553798855428,0.5178280438785268,0.4602508852291988,0.7722017434130763
freq_0.6136,0.22188544052276454,0.04107912344796637,0.3493781499286661,0.5119364069031138,0.4683133355211452,0.7768277521995393
freq_0.6579,0.28052311668129576,0.04128139671273039,0.3602897063842828,0.5113662760812285,0.4704894271321116,0.7827288431396651
freq_0.7055,0.31220392969282523,0.041860313540191645,0.36236970925926854,0.5205368839061819,0.46925259142315334,0.7889666965422238
freq_0.7565,0.31779165835743256,0.04226212444782612,0.3626195420182632,0.5258866287883198,0.4796248658989667,0.7988051643426455
freq_0.8111,0.30991127057350026,0.04168772662769654,0.36359647294190156,0.5167995599145239,0.4726084900196131,0.7890772871539613
freq_0.8697,0.27955177571492573,0.040402038486336445,0.35916024311669903,0.49724439079803645,0.4680117911987958,0.7715459164021685
freq_0.9326,0.2483218385593822,0.03935825791589025,0.3637815513889598,0.47739323129388817,0.471422952346101,0.7632043726387397
freq_1.0000,0.21522108882698607,0.039145045978670426,0.37165199913337427,0.47034584720176775,0.47485489121454044,0.7647467503364466
freq_1.0723,0.14808892558586786,0.03933522085337183,0.35824434227383667,0.4781681914373953,0.47777493972945606,0.7650181181561707
freq_1.1498,0.07652959712864384,0.03980766344531671,0.3414046684235102,0.4915759653296222,0.48168695549255497,0.7682619347610575
freq_1.2328,0.028342458939925222,0.039400597668397555,0.34162643174555557,0.48343602383450834,0.49078320873016035,0.7689519919862307
freq_1.3219,-0.006857965804244608,0.0388453270278135,0.3588281347305177,0.46785153694533044,0.4904671928735237,0.766942473841112
freq_1.4175,-0.03456310669294244,0.038963977179976864,0.3730358238864286,0.4640324887547743,0.49419705084227517,0.7737652108900857
freq_1.5199,-0.04818363673960091,0.03941047004204118,0.3728170545584814,0.4713254630857555,0.4979694392473042,0.7804574368579866
freq_1.6298,-0.0722108374083599,0.03929146142669028,0.37013298701152264,0.46975784917056174,0.5017738168743138,0.7806713958075072
freq_1.7475,-0.10466431919582654,0.03824292003926028,0.38247988188593746,0.44661280443370854,0.5019310814301863,0.7731032710041389
freq_1.8738,-0.12404288626152245,0.03744221588163694,0.3890157389107579,0.4286217907091414,0.5092475066678304,0.770962325693283
freq_2.0092,-0.13420306898998272,0.03722436871775645,0.39282610785208394,0.4217729180597438,0.5179193647976085,0.7748840002550101
freq_2.1544,-0.13752534143613243,0.036664707556639385,0.38719217022342506,0.4136092411335019,0.5213241173938409,0.7699150709070607
freq_2.3101,-0.1462311277869969,0.03596468675454305,0.3885553384061466,0.4000011327986406,0.523224335659826,0.7646828510374591
freq_2.4771,-0.1682264262360575,0.03612542113170243,0.3992247503723284,0.3980927474623126,0.5231928265004,0.7691482110708041
freq_2.6561,-0.182196558385246,0.03764342062228352,0.4075462589198217,0.42233378578652137,0.5214816712861559,0.7851133123719913
freq_2.8480,-0.20203590116628944,0.038939837110766776,0.4173164313702287,0.4418981670035093,0.5187184992888447,0.7990593691316782
freq_3.0539,-0.21812267125526283,0.03920516608065744,0.42143109801816353,0.44565016330057394,0.5135462496790647,0.7999612421774291
freq_3.2745,-0.22094167634458112,0.03868478881756572,0.42407932549345895,0.43524342008394296,0.5123280912917751,0.7948334304519584
freq_3.5112,-0.2340853834095182,0.037882698184676974,0.41957531215082033,0.42226818248349557,0.5149317925504974,0.7870886935305585
freq_3.7649,-0.2533312662916856,0.037429095841647865,0.40698908596027994,0.41895457152426546,0.5197242060389394,0.7818416076384468
freq_4.0370,-0.2649404800847215,0.038702492600898274,0.39817826342554385,0.4461617367075408,0.5165491289177355,0.7902083442688657
freq_4.3288,-0.2766441517610258,0.03957193018833102,0.39364622424042167,0.4634704006941828,0.5160318628383613,0.7975280845479964
freq_4.6416,-0.29774134217807746,0.040001332653346336,0.3925950090269482,0.471914126382599,0.5125269515082281,0.7996984805629174
freq_4.9770,-0.3217211529208062,0.03985022946499019,0.3909128842496136,0.47008051531136863,0.5115082288977043,0.7971381575221574
freq_5.3367,-0.33990992636971834,0.040238456479126966,0.396415773019473,0.47475196334707753,0.5110936610568269,0.802341337694252
freq_5.7224,-0.35692169383184097,0.04100026453138618,0.4094975670518863,0.4841437123936799,0.5020706712575728,0.8088005629379705
freq_6.1359,-0.3649334541689874,0.042242283680500405,0.41755022057406954,0.503743589190577,0.49385658339336724,0.8197561316105106
