,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_1.747528400008,0.024485127039538635,0.03226877447726414,0.32066227400704844,0.3804073212385976,0.4043106170275701,0.6410936741729023
pSA_1.873817422860,0.010660105166142787,0.03220905079023455,0.3227300551896086,0.3784238915701283,0.40508615016480193,0.6414468951434004
pSA_2.009233002565,-2.647359280854524e-05,0.03208661861549542,0.3250071738735211,0.3754212610092014,0.4045836317460204,0.6405144037129779
pSA_2.154434690032,-0.01016739598559023,0.031551460797068165,0.328638685886402,0.36454167783197916,0.403912734308526,0.635641028941875
pSA_2.310129700083,-0.02025266734906803,0.031215312362944458,0.3329240244744283,0.35696768453065414,0.40212862330921467,0.6324332087706895
pSA_2.477076355992,-0.031543624790283345,0.03071762955870507,0.3334662719163134,0.3480810664110089,0.40001770148858135,0.6263979125155172
pSA_2.656087782947,-0.03778884957682048,0.030440078315094665,0.33258178026075547,0.3439214906097664,0.3968674461837895,0.6216079167007931
pSA_2.848035868436,-0.0352846772816355,0.030310118082346484,0.33414052143247563,0.3414034899820069,0.3932691905041346,0.6187623835001917
pSA_3.053855508833,-0.030164822941865194,0.030052302767718312,0.3319170423077772,0.33776757839646065,0.3929453251448563,0.6153550914255514
pSA_3.274549162878,-0.0207554136094774,0.029535249098156746,0.3294800330789375,0.3295558731435663,0.3922095282593446,0.6090915200349892
pSA_3.511191734215,-0.01331189519368192,0.028657855023227322,0.32611410567561633,0.3154188560142834,0.38942477657517993,0.5979056123340833
pSA_3.764935806792,-0.007591858711848702,0.028090810971235374,0.321254377505712,0.3074639829296675,0.3878741621696593,0.5900718952334305
pSA_4.037017258597,-0.0034724881295487005,0.027574412052414503,0.31926678192560226,0.2989598045211145,0.38690515314472895,0.5839553410068096
pSA_4.328761281083,0.004487450106162012,0.026986348914506703,0.3177174067051657,0.288786558311886,0.38626960512731306,0.5775346176899618
pSA_4.641588833613,0.014107563942631704,0.026693400369872115,0.3174646341589153,0.28383208329013515,0.38345191443285354,0.5730443404560354
pSA_4.977023564332,0.018459054590217818,0.026263896123295178,0.31617984572189295,0.2767794269640283,0.3806274106696371,0.5669689337030103
pSA_5.336699231206,0.023784145410015833,0.026012046962827398,0.3148538315087858,0.2730229181462705,0.378353478779834,0.5628728133012557
pSA_5.722367659350,0.029534655398730653,0.02578882476938732,0.31259281856383964,0.26972028962056716,0.3795355807873606,0.5608124124288685
pSA_6.135907273413,0.03494319275568263,0.02563434076476728,0.3111437790993214,0.2672554533148796,0.3810508723137436,0.5598532806814782
pSA_6.579332246576,0.04153126006408142,0.025659441347889667,0.3105159754994722,0.2679580358712568,0.3816807345529411,0.5602694558489185
pSA_7.054802310719,0.047660583750892216,0.02596006908100972,0.31278952313680053,0.2727626372271552,0.3803455675031633,0.5629382672820912
pSA_7.564633275546,0.05653209131167595,0.026135089160252936,0.3165702432055027,0.2742751866759378,0.3796701129389682,0.5653255624579526
pSA_8.111308307897,0.06736812046606107,0.026159982534150233,0.3178771252452443,0.27388704745824066,0.38081688973448174,0.5666405254009086
pSA_8.697490026178,0.07652642956718787,0.026237499442934367,0.318632913128121,0.2746557137731251,0.38278889631668345,0.5687618425844706
pSA_9.326033468832,0.088765356477391,0.026430856995868432,0.32084579415448017,0.2769511590790427,0.3843907589968847,0.5721889755526974
pSA_10.000000000000,0.10194212357609561,0.026838084870321344,0.32447401997531544,0.28262410272976085,0.38588700608989895,0.5779866387311817
