,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_28.4804,0.05843615188224936,0.07952098321417318,0.42581821501741896,1.0856393127737223,0.6500406196331715,1.3350980027149686
freq_30.5386,0.24908406595714735,0.07326926236258315,0.4212941829339644,0.9908876421360076,0.634400697075109,1.2497245105867283
freq_32.7455,0.4632542521336715,0.06976815094675459,0.42220673235723216,0.9360771142797519,0.6321152338666546,1.2058476510788476
freq_35.1119,0.6958937466352488,0.0678201542847283,0.43088021589443837,0.9022774990278175,0.6421368378199847,1.1883190498290348
freq_37.6494,0.9514261608399226,0.06750255888379783,0.4356005799031198,0.8952126187850187,0.6505250368866983,1.1892587278049742
freq_40.3702,1.2295453319708678,0.06776295788131431,0.435869335754413,0.898409586820751,0.6589549594614673,1.1963876888957399
freq_43.2876,1.5427172892753975,0.06266083773612695,0.4358454240468904,0.8152237211717978,0.6735830140894965,1.143794136238553
freq_46.4159,1.8987024892225215,0.060180383870737,0.4411267502486794,0.7704218594109603,0.6998497374285438,1.1304566803827576
freq_49.7702,2.2186896337181437,0.06015188086856331,0.45145061076540055,0.7616068129834606,0.7430411222133179,1.155838527149577
freq_53.3670,2.3710692973023826,0.058913557364282505,0.45979613110434764,0.7364664746853105,0.7592043173807208,1.1533371345983192
freq_57.2237,2.4680058091092554,0.058406842291480354,0.44166123241534394,0.7348019547585911,0.7508572365904478,1.1396425521521785
freq_61.3591,2.502218859600121,0.05876890337618137,0.41654220283916854,0.7473552402648551,0.7584621271027712,1.1433774792896292
freq_65.7933,2.390302585102456,0.0603099282219576,0.3870209076130858,0.7770368878326562,0.7890565507419451,1.1731077308802855
freq_70.5480,2.068869237932175,0.06341881114907573,0.3800902470613871,0.8227446724900764,0.8420097233306804,1.2370762976491783
freq_75.6463,1.5162725959776493,0.0678577142290149,0.396742287683894,0.8814914815598305,0.9126881428617607,1.3294477503909825
freq_81.1131,0.6868984131617062,0.07361811836780943,0.4127060611581833,0.9628298633222724,0.972664420430008,1.4294907181903391
freq_86.9749,-0.542691090796409,0.08131881362783747,0.4191145926773976,1.0808862945706186,0.9977055056094084,1.5295059658298389
freq_93.2603,-2.032295105472337,0.09100248947175008,0.4160572147225186,1.2361762154160651,0.9675310911445169,1.6239925042358865
freq_100.0000,-2.413476407962389,0.09865549340346122,0.41837987240721297,1.3560467370216638,0.9441527668261441,1.7045025425994647
