,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
freq_37.6494,1.0103605509340499,0.08753000140289999,0.4309487441319437,1.2080869119020847,0.6480367275919796,1.4370603352281826
freq_40.3702,1.3312506827276362,0.09136377588754309,0.430832297301679,1.2661245624002544,0.6558568329008703,1.4895757990697345
freq_43.2876,1.691015093187362,0.09061080970935376,0.4292850217249917,1.2538178810806169,0.6697851809752944,1.4849097943811342
freq_46.4159,2.09661048328782,0.09243314202934587,0.4333255723030888,1.2789102986291832,0.6954306850113834,1.5188832875527296
freq_49.7702,2.4683123565184992,0.09633500908531287,0.44327880181693413,1.333359922532074,0.7379748753055725,1.5871205674860591
freq_53.3670,2.6739218960860334,0.10012298647983499,0.4510994580027655,1.388605793535493,0.7530096609479975,1.6427843194807232
freq_57.2237,2.821712985563868,0.1045301521126895,0.4325971056600027,1.4595399488910386,0.7425273792192646,1.6937367053720294
freq_61.3591,2.9028025974176876,0.10816992213472194,0.40640164959887765,1.5183956793025168,0.7463497222122862,1.7400361052482782
freq_65.7933,2.8321146921368934,0.1114282449876721,0.3747886156857621,1.5703852581496291,0.7701401091738133,1.7887683341393263
freq_70.5480,2.5520690175199796,0.1161137942121046,0.36297199827357257,1.6395462962714895,0.8117869640203248,1.865169912930617
freq_75.6463,2.04519702579524,0.12210808699397246,0.3717320149769841,1.724526927907224,0.8684168571425988,1.9662974479476407
freq_81.1131,1.2660088458905698,0.1281523595264229,0.37840097048320775,1.8110276208553056,0.9172332481601515,2.0650242539723074
freq_86.9749,0.0942567530150968,0.13344327743410175,0.377026669765963,1.8892966368264656,0.9343739500709337,2.141178547017919
freq_93.2603,-1.3263184274610005,0.14020129117548447,0.3743033796528318,1.9927170179534286,0.8989640431936629,2.2179180518260444
freq_100.0000,-1.7397375083899154,0.14391799864538274,0.38092055078532405,2.0489054693404145,0.8716901999918616,2.258972751731528
